Date & Time.2,Eas,Nor,Mag,Dir,theta_used_degT,u_along_overall,phase
2010-07-12 17:54:00,0.2247883056484051,0.6416620594747128,0.6938823529411765,72.23529411764706,72.23529411764706,0.4856761280798312,ebb
2010-07-12 18:00:00,0.2661244156706823,0.6949563840157177,0.7559411764705883,70.76470588235294,70.76470588235294,0.5463375548617817,ebb
2010-07-12 18:06:00,0.2690454134114831,0.7365759870865742,0.7931764705882351,71.52941176470588,71.52941176470588,0.5673856190422655,ebb
2010-07-12 18:12:00,0.3032356211486128,0.7568406426865792,0.8236470588235294,69.82352941176471,69.82352941176471,0.6070144363443123,ebb
2010-07-12 18:18:00,0.3292660248119579,0.7778935829660917,0.8508823529411764,68.47058823529412,68.47058823529412,0.6396760445661854,ebb
2010-07-12 18:24:00,0.3503343886219725,0.8166206665283305,0.8923529411764705,67.82352941176471,67.82352941176471,0.6757146359890311,ebb
2010-07-12 18:30:00,0.3592575599357511,0.8413138936985043,0.9165294117647056,67.52941176470588,67.52941176470588,0.6946494327753815,ebb
2010-07-12 18:36:00,0.3659312505694734,0.8411016001579658,0.918529411764706,67.11764705882354,67.11764705882354,0.7005392071038121,ebb
2010-07-12 18:42:00,0.3803719551091504,0.8355680292742023,0.9191176470588234,66.0,66.0,0.7110368108823826,ebb
2010-07-12 18:48:00,0.3723200123764666,0.8598351329745583,0.9379411764705884,66.70588235294117,66.70588235294117,0.7145626622646348,ebb
2010-07-12 18:54:00,0.3795469131080659,0.9152297988992814,0.9913529411764704,67.6470588235294,67.6470588235294,0.7455710493381069,ebb
2010-07-12 19:00:00,0.381359957163368,0.9520780714216605,1.026,68.29411764705883,68.29411764705883,0.7635129673171475,ebb
2010-07-12 19:06:00,0.3980231591801888,0.9609068954464874,1.041235294117647,67.76470588235294,67.76470588235294,0.782362935798358,ebb
2010-07-12 19:12:00,0.3950622096022274,0.9643096011635114,1.0426470588235297,67.82352941176471,67.82352941176471,0.7812147912613746,ebb
2010-07-12 19:18:00,0.4086447795565394,0.960876064540985,1.0444117647058824,66.94117647058823,66.94117647058823,0.791872861547311,ebb
2010-07-12 19:24:00,0.4066899049174577,0.9603335985848896,1.0431176470588237,66.88235294117646,66.88235294117646,0.7898798758341805,ebb
2010-07-12 19:30:00,0.395913560647381,0.9499532935092412,1.0298823529411765,66.94117647058823,66.94117647058823,0.7756212019184971,ebb
2010-07-12 19:36:00,0.3860524973408644,0.9500746229354836,1.0265882352941178,67.41176470588235,67.41176470588235,0.7668332807739917,ebb
2010-07-12 19:42:00,0.3855624203555811,0.946296511288778,1.0237647058823531,67.17647058823529,67.17647058823529,0.764720930668952,ebb
2010-07-12 19:48:00,0.3840377139688263,0.9405471729373808,1.0174117647058822,67.17647058823529,67.17647058823529,0.7608080559840722,ebb
2010-07-12 19:54:00,0.3733508280801334,0.9563088988732292,1.0284117647058826,68.05882352941177,68.05882352941177,0.7582052041996348,ebb
2010-07-12 20:00:00,0.364200686547859,0.9345797629349412,1.0047058823529411,68.05882352941177,68.05882352941177,0.740379391520063,ebb
2010-07-12 20:06:00,0.3706124913723854,0.9305087407319856,1.0031176470588234,67.6470588235294,67.6470588235294,0.7443257199830142,ebb
2010-07-12 20:12:00,0.354494714557394,0.9323043141002844,1.000058823529412,68.41176470588235,68.41176470588235,0.7306692425270886,ebb
2010-07-12 20:18:00,0.3702008200465363,0.9432569262378911,1.0144117647058823,68.05882352941177,68.05882352941177,0.7496014642028264,ebb
2010-07-12 20:24:00,0.3371303096919052,0.9288831426533288,0.9897058823529412,69.41176470588235,69.41176470588235,0.7135850523132925,ebb
2010-07-12 20:30:00,0.3122392053910288,0.9047710545681364,0.9598235294117644,70.17647058823529,70.17647058823529,0.6805903835252819,ebb
2010-07-12 20:36:00,0.3139007750566039,0.8844426556822212,0.9418235294117646,69.58823529411765,69.58823529411765,0.6730788301263961,ebb
2010-07-12 20:42:00,0.2827733319014539,0.8515869529505011,0.9011176470588236,70.70588235294117,70.70588235294117,0.6306208773051105,ebb
2010-07-12 20:48:00,0.266829137719328,0.8007521486917183,0.849,70.41176470588235,70.41176470588235,0.5938154667733957,ebb
2010-07-12 20:54:00,0.2603657970145263,0.7671505013552853,0.8152352941176473,70.11764705882354,70.11764705882354,0.5731415866702773,ebb
2010-07-12 21:00:00,0.2680802620113626,0.7380439344149194,0.7907647058823529,68.6470588235294,68.6470588235294,0.5671702457579182,ebb
2010-07-12 21:06:00,0.2620431910478517,0.6966537724482806,0.7497058823529411,67.76470588235294,67.76470588235294,0.5434298378665039,ebb
2010-07-12 21:12:00,0.2539914837603148,0.6567117046016423,0.7098823529411764,67.05882352941177,67.05882352941177,0.5185242745704501,ebb
2010-07-12 21:18:00,0.2515165640570957,0.6254024751573626,0.6804117647058824,65.88235294117646,65.88235294117646,0.5024415758024932,ebb
2010-07-12 21:24:00,0.2416792517898927,0.5873637030094487,0.6432352941176471,64.94117647058823,64.94117647058823,0.47677777349785605,ebb
2010-07-12 21:30:00,0.2280591624238952,0.5475584756811684,0.6031176470588236,64.41176470588235,64.41176470588235,0.44694006937592023,ebb
2010-07-12 21:36:00,0.2117821413515684,0.5125131959253038,0.5654705882352942,64.3529411764706,64.3529411764706,0.41682779236633877,ebb
2010-07-12 21:42:00,0.2007692920148721,0.4706250647121504,0.524235294117647,62.94117647058823,62.94117647058823,0.3884054932845977,slack
2010-07-12 21:48:00,0.1774158697432854,0.4158656235803399,0.4658823529411766,61.64705882352941,61.64705882352941,0.3432189892247057,slack
2010-07-12 21:54:00,0.1652259701424085,0.3834209583097249,0.4337058823529412,61.11764705882353,61.11764705882353,0.31792285906801765,slack
2010-07-12 22:00:00,0.1437119493456653,0.3318536183046223,0.3748235294117648,62.0,62.0,0.2757990553430113,slack
2010-07-12 22:06:00,0.1240298953753649,0.2862762926148261,0.3317058823529411,60.1764705882353,60.1764705882353,0.2379701933305644,slack
2010-07-12 22:12:00,0.1078891327557385,0.2237189537688234,0.281235294117647,96.82352941176472,96.82352941176472,0.19579783258482739,slack
2010-07-12 22:18:00,0.0979872782864872,0.1707576211486688,0.2398823529411765,110.52941176470588,110.52941176470588,0.16346849595719337,slack
2010-07-12 22:24:00,0.0787662938497817,0.0939835756149984,0.198,142.1764705882353,142.1764705882353,0.11223922637131062,slack
2010-07-12 22:30:00,0.0420790008656213,0.0320074972703981,0.1680588235294118,180.8235294117647,180.8235294117647,0.051901776647712526,slack
2010-07-12 22:36:00,0.02672555840452,0.0348023487390365,0.1891176470588235,205.2941176470588,205.2941176470588,0.039373095424477915,slack
2010-07-12 22:42:00,6.70023655302554e-06,-0.025309562960274,0.1672941176470588,228.64705882352945,228.64705882352945,-0.011200989887263155,slack
2010-07-12 22:48:00,-0.0141446489715224,-0.0865322968370215,0.1844117647058823,238.2941176470588,238.2941176470588,-0.050998639954943664,slack
2010-07-12 22:54:00,-0.0478538038290123,-0.1234896667359966,0.2107058823529411,236.8235294117647,236.8235294117647,-0.09758761780237062,slack
2010-07-12 23:00:00,-0.0806238192985979,-0.1992240926321608,0.2624705882352941,240.64705882352945,240.64705882352945,-0.16050490509898918,slack
2010-07-12 23:06:00,-0.1146466764270686,-0.2657571907563928,0.3264117647058824,243.05882352941177,243.05882352941177,-0.22047119774101687,slack
2010-07-12 23:12:00,-0.1320002697761593,-0.3161170718426385,0.3710588235294118,244.11764705882356,244.11764705882356,-0.25833001191418575,slack
2010-07-12 23:18:00,-0.1635738817618532,-0.3880778011762091,0.4446470588235294,246.0,246.0,-0.3185035962752504,slack
2010-07-12 23:24:00,-0.1773878330592156,-0.4293174140375724,0.4863529411764706,245.8235294117647,245.8235294117647,-0.34915026280238953,slack
2010-07-12 23:30:00,-0.2088140755040127,-0.4635321332924281,0.5308235294117648,244.4705882352941,244.4705882352941,-0.39247789399552774,slack
2010-07-12 23:36:00,-0.25743330924422,-0.5003250437167546,0.5858823529411764,242.1764705882353,242.1764705882353,-0.45236275313753194,flood
2010-07-12 23:42:00,-0.2679689859354908,-0.5575021984902176,0.6365294117647059,243.7058823529412,243.7058823529412,-0.4871271418797868,flood
2010-07-12 23:48:00,-0.2737451486006307,-0.6039418052395589,0.6728235294117646,245.35294117647055,245.35294117647055,-0.5128694924588122,flood
2010-07-12 23:54:00,-0.289595284132589,-0.6743465897320591,0.7417058823529412,246.76470588235293,246.76470588235293,-0.558256095643106,flood
2010-07-13 00:00:00,-0.3328390663033427,-0.7128675542836254,0.7941176470588235,245.0,245.0,-0.6140863842254982,flood
2010-07-13 00:06:00,-0.341709910522614,-0.7381260452331225,0.8180588235294118,245.0,245.0,-0.6332245604737585,flood
2010-07-13 00:12:00,-0.3776821401672415,-0.76796873120297,0.8586470588235294,243.76470588235293,243.76470588235293,-0.6786923003708349,flood
2010-07-13 00:18:00,-0.4032350442637175,-0.7766241977929556,0.8771176470588234,242.4705882352941,242.4705882352941,-0.7054362083912957,flood
2010-07-13 00:24:00,-0.4051227563332511,-0.8148795376849529,0.9108235294117648,243.52941176470588,243.52941176470588,-0.724068120497894,flood
2010-07-13 00:30:00,-0.400914548906755,-0.7946225036978648,0.8910588235294118,243.0,243.0,-0.7113251964943825,flood
2010-07-13 00:36:00,-0.4259186188193904,-0.8750295622565464,0.9749411764705884,243.64705882352945,243.64705882352945,-0.7693483943550858,flood
2010-07-13 00:42:00,-0.4247243405331589,-0.8751222175235597,0.9738823529411764,243.94117647058823,243.94117647058823,-0.768318605743832,flood
2010-07-13 00:48:00,-0.4139394480666434,-0.8646271713530576,0.9598235294117649,244.0,244.0,-0.7540014603202418,flood
2010-07-13 00:54:00,-0.4374537409342912,-0.8881308951139836,0.9917058823529412,243.2941176470588,243.2941176470588,-0.7854922679356308,flood
2010-07-13 01:00:00,-0.4516932917323585,-0.8545222571219726,0.9671764705882352,241.8823529411765,241.8823529411765,-0.78337795857366,flood
2010-07-13 01:06:00,-0.4787931904121381,-0.9109433506686632,1.0303529411764705,242.05882352941177,242.05882352941177,-0.8326594101105428,flood
2010-07-13 01:12:00,-0.4589862727650013,-0.8982956398126036,1.0095882352941177,242.94117647058823,242.94117647058823,-0.8092997258385625,flood
