Date/Time, Speed (cm/sec), Dir (true)
2010-06-09 20:12:00, 29.0, 258
2010-06-09 20:18:00, 49.6, 267
2010-06-09 20:24:00, 47.1, 267
2010-06-09 20:30:00, 47.7, 267
2010-06-09 20:36:00, 50.3, 260
2010-06-09 20:42:00, 51.3, 265
2010-06-09 20:48:00, 51.2, 264
2010-06-09 20:54:00, 52.1, 255
2010-06-09 21:00:00, 49.0, 253
2010-06-09 21:06:00, 45.2, 247
2010-06-09 21:12:00, 47.7, 247
2010-06-09 21:18:00, 52.1, 241
2010-06-09 21:24:00, 55.6, 241
2010-06-09 21:30:00, 58.3, 240
2010-06-09 21:36:00, 56.5, 242
2010-06-09 21:42:00, 52.6, 242
2010-06-09 21:48:00, 58.1, 241
2010-06-09 21:54:00, 58.0, 241
2010-06-09 22:00:00, 52.8, 239
2010-06-09 22:06:00, 64.2, 243
2010-06-09 22:12:00, 63.1, 242
2010-06-09 22:18:00, 52.6, 232
2010-06-09 22:24:00, 50.3, 232
2010-06-09 22:30:00, 47.3, 234
2010-06-09 22:36:00, 51.3, 227
2010-06-09 22:42:00, 51.9, 232
2010-06-09 22:48:00, 50.6, 243
2010-06-09 22:54:00, 48.8, 236
2010-06-09 23:00:00, 49.5, 219
2010-06-09 23:06:00, 47.6, 220
2010-06-09 23:12:00, 42.3, 215
2010-06-09 23:18:00, 41.9, 218
2010-06-09 23:24:00, 51.0, 217
2010-06-09 23:30:00, 44.9, 224
2010-06-09 23:36:00, 48.7, 225
2010-06-09 23:42:00, 49.9, 228
2010-06-09 23:48:00, 48.4, 228
2010-06-09 23:54:00, 46.0, 226
2010-06-10 00:00:00, 40.7, 222
2010-06-10 00:06:00, 32.5, 221
2010-06-10 00:12:00, 34.0, 216
2010-06-10 00:18:00, 33.8, 215
2010-06-10 00:24:00, 36.0, 212
2010-06-10 00:30:00, 32.0, 204
2010-06-10 00:36:00, 31.1, 208
2010-06-10 00:42:00, 33.7, 202
2010-06-10 00:48:00, 29.1, 203
2010-06-10 00:54:00, 27.8, 186
2010-06-10 01:00:00, 29.0, 198
2010-06-10 01:06:00, 29.4, 193
2010-06-10 01:12:00, 31.6, 191
2010-06-10 01:18:00, 32.9, 187
2010-06-10 01:24:00, 31.5, 182
2010-06-10 01:30:00, 33.8, 183
2010-06-10 01:36:00, 31.8, 180
2010-06-10 01:42:00, 30.0, 170
2010-06-10 01:48:00, 24.4, 149
2010-06-10 01:54:00, 25.4, 152
2010-06-10 02:00:00, 24.5, 164
2010-06-10 02:06:00, 24.6, 156
2010-06-10 02:12:00, 28.9, 148
2010-06-10 02:18:00, 29.7, 139
2010-06-10 02:24:00, 32.6, 140
2010-06-10 02:30:00, 24.7, 139
2010-06-10 02:36:00, 31.0, 128
2010-06-10 02:42:00, 31.2, 114
2010-06-10 02:48:00, 34.3, 108
2010-06-10 02:54:00, 35.3, 108
2010-06-10 03:00:00, 38.5, 99
2010-06-10 03:06:00, 36.0, 102
2010-06-10 03:12:00, 42.0, 101
2010-06-10 03:18:00, 39.9, 97
2010-06-10 03:24:00, 39.1, 93
2010-06-10 03:30:00, 43.5, 92
2010-06-10 03:36:00, 45.5, 94
2010-06-10 03:42:00, 45.3, 84
2010-06-10 03:48:00, 51.7, 80
2010-06-10 03:54:00, 47.4, 78
2010-06-10 04:00:00, 48.1, 82
2010-06-10 04:06:00, 46.3, 80
2010-06-10 04:12:00, 42.8, 77
2010-06-10 04:18:00, 46.4, 70
2010-06-10 04:24:00, 51.3, 71
2010-06-10 04:30:00, 49.3, 71
2010-06-10 04:36:00, 47.1, 71
2010-06-10 04:42:00, 46.4, 73
2010-06-10 04:48:00, 40.6, 68
2010-06-10 04:54:00, 41.3, 68
2010-06-10 05:00:00, 40.8, 64
2010-06-10 05:06:00, 44.7, 71
2010-06-10 05:12:00, 46.4, 74
2010-06-10 05:18:00, 45.7, 73
2010-06-10 05:24:00, 44.0, 73
2010-06-10 05:30:00, 42.1, 75
2010-06-10 05:36:00, 39.8, 73
2010-06-10 05:42:00, 34.7, 74
2010-06-10 05:48:00, 32.1, 71
2010-06-10 05:54:00, 32.3, 71
2010-06-10 06:00:00, 31.7, 66
2010-06-10 06:06:00, 30.3, 63
2010-06-10 06:12:00, 27.9, 61
2010-06-10 06:18:00, 24.3, 56
2010-06-10 06:24:00, 22.2, 40
2010-06-10 06:30:00, 24.6, 42
2010-06-10 06:36:00, 27.2, 35
2010-06-10 06:42:00, 28.2, 29
2010-06-10 06:48:00, 32.8, 28
2010-06-10 06:54:00, 35.5, 23
2010-06-10 07:00:00, 25.0, 22
2010-06-10 07:06:00, 28.1, 20
2010-06-10 07:12:00, 29.1, 18
2010-06-10 07:18:00, 24.0, 7
2010-06-10 07:24:00, 25.2, 5
2010-06-10 07:30:00, 28.8, 10
2010-06-10 07:36:00, 25.9, 4
2010-06-10 07:42:00, 24.6, 355
2010-06-10 07:48:00, 22.4, 357
2010-06-10 07:54:00, 23.4, 343
2010-06-10 08:00:00, 24.7, 342
2010-06-10 08:06:00, 24.2, 324
2010-06-10 08:12:00, 24.4, 313
2010-06-10 08:18:00, 26.7, 304
2010-06-10 08:24:00, 30.3, 304
2010-06-10 08:30:00, 29.7, 300
2010-06-10 08:36:00, 31.5, 305
2010-06-10 08:42:00, 32.2, 300
2010-06-10 08:48:00, 35.3, 303
2010-06-10 08:54:00, 34.9, 290
2010-06-10 09:00:00, 33.1, 283
2010-06-10 09:06:00, 35.9, 277
2010-06-10 09:12:00, 36.1, 269
2010-06-10 09:18:00, 38.0, 269
2010-06-10 09:24:00, 42.2, 268
2010-06-10 09:30:00, 40.5, 268
2010-06-10 09:36:00, 38.8, 252
2010-06-10 09:42:00, 39.6, 255
2010-06-10 09:48:00, 40.5, 253
2010-06-10 09:54:00, 37.9, 240
2010-06-10 10:00:00, 37.2, 237
2010-06-10 10:06:00, 36.2, 227
2010-06-10 10:12:00, 44.7, 236
2010-06-10 10:18:00, 48.4, 235
2010-06-10 10:24:00, 42.2, 227
2010-06-10 10:30:00, 41.6, 229
2010-06-10 10:36:00, 46.6, 230
2010-06-10 10:42:00, 44.7, 234
2010-06-10 10:48:00, 47.6, 226
