Date/Time, Speed (cm/sec), Dir (true)
2010-06-09 20:12:00, 27.2, 188
2010-06-09 20:18:00, 32.2, 212
2010-06-09 20:24:00, 37.2, 213
2010-06-09 20:30:00, 41.3, 219
2010-06-09 20:36:00, 45.8, 226
2010-06-09 20:42:00, 47.8, 218
2010-06-09 20:48:00, 46.3, 212
2010-06-09 20:54:00, 54.3, 229
2010-06-09 21:00:00, 55.7, 233
2010-06-09 21:06:00, 56.5, 235
2010-06-09 21:12:00, 62.5, 239
2010-06-09 21:18:00, 65.8, 237
2010-06-09 21:24:00, 68.0, 240
2010-06-09 21:30:00, 74.4, 241
2010-06-09 21:36:00, 77.3, 240
2010-06-09 21:42:00, 83.5, 245
2010-06-09 21:48:00, 96.6, 240
2010-06-09 21:54:00, 95.7, 242
2010-06-09 22:00:00, 96.4, 246
2010-06-09 22:06:00, 94.8, 243
2010-06-09 22:12:00, 93.6, 243
2010-06-09 22:18:00, 103.0, 245
2010-06-09 22:24:00, 94.6, 246
2010-06-09 22:30:00, 95.3, 245
2010-06-09 22:36:00, 87.9, 243
2010-06-09 22:42:00, 84.9, 246
2010-06-09 22:48:00, 92.6, 246
2010-06-09 22:54:00, 85.4, 248
2010-06-09 23:00:00, 110.5, 258
2010-06-09 23:06:00, 108.3, 254
2010-06-09 23:12:00, 98.0, 248
2010-06-09 23:18:00, 87.0, 245
2010-06-09 23:24:00, 77.7, 242
2010-06-09 23:30:00, 65.8, 242
2010-06-09 23:36:00, 78.6, 243
2010-06-09 23:42:00, 90.8, 245
2010-06-09 23:48:00, 96.8, 246
2010-06-09 23:54:00, 85.9, 243
2010-06-10 00:00:00, 77.1, 246
2010-06-10 00:06:00, 89.2, 248
2010-06-10 00:12:00, 94.2, 253
2010-06-10 00:18:00, 82.3, 254
2010-06-10 00:24:00, 73.7, 249
2010-06-10 00:30:00, 63.5, 251
2010-06-10 00:36:00, 57.3, 252
2010-06-10 00:42:00, 54.4, 252
2010-06-10 00:48:00, 54.3, 255
2010-06-10 00:54:00, 49.7, 254
2010-06-10 01:00:00, 43.5, 250
2010-06-10 01:06:00, 45.0, 256
2010-06-10 01:12:00, 46.5, 259
2010-06-10 01:18:00, 38.9, 260
2010-06-10 01:24:00, 41.9, 269
2010-06-10 01:30:00, 29.7, 260
2010-06-10 01:36:00, 33.2, 296
2010-06-10 01:42:00, 28.2, 314
2010-06-10 01:48:00, 25.3, 315
2010-06-10 01:54:00, 24.3, 311
2010-06-10 02:00:00, 33.9, 353
2010-06-10 02:06:00, 31.6, 2
2010-06-10 02:12:00, 36.8, 6
2010-06-10 02:18:00, 41.6, 18
2010-06-10 02:24:00, 49.2, 25
2010-06-10 02:30:00, 47.9, 28
2010-06-10 02:36:00, 41.4, 31
2010-06-10 02:42:00, 50.5, 30
2010-06-10 02:48:00, 55.5, 50
2010-06-10 02:54:00, 49.3, 57
2010-06-10 03:00:00, 48.6, 65
2010-06-10 03:06:00, 59.5, 66
2010-06-10 03:12:00, 59.9, 71
2010-06-10 03:18:00, 58.8, 69
2010-06-10 03:24:00, 61.4, 69
2010-06-10 03:30:00, 66.7, 66
2010-06-10 03:36:00, 70.5, 65
2010-06-10 03:42:00, 74.4, 63
2010-06-10 03:48:00, 76.1, 68
2010-06-10 03:54:00, 77.6, 68
2010-06-10 04:00:00, 77.3, 66
2010-06-10 04:06:00, 79.5, 68
2010-06-10 04:12:00, 81.6, 66
2010-06-10 04:18:00, 79.6, 67
2010-06-10 04:24:00, 74.5, 66
2010-06-10 04:30:00, 77.3, 63
2010-06-10 04:36:00, 82.2, 64
2010-06-10 04:42:00, 82.2, 65
2010-06-10 04:48:00, 87.8, 72
2010-06-10 04:54:00, 91.7, 70
2010-06-10 05:00:00, 89.0, 69
2010-06-10 05:06:00, 87.9, 70
2010-06-10 05:12:00, 88.9, 68
2010-06-10 05:18:00, 87.9, 66
2010-06-10 05:24:00, 85.4, 67
2010-06-10 05:30:00, 87.4, 68
2010-06-10 05:36:00, 85.5, 68
2010-06-10 05:42:00, 82.9, 68
2010-06-10 05:48:00, 83.4, 71
2010-06-10 05:54:00, 81.5, 70
2010-06-10 06:00:00, 75.2, 70
2010-06-10 06:06:00, 79.6, 71
2010-06-10 06:12:00, 72.7, 69
2010-06-10 06:18:00, 73.9, 69
2010-06-10 06:24:00, 75.4, 71
2010-06-10 06:30:00, 81.1, 72
2010-06-10 06:36:00, 90.6, 77
2010-06-10 06:42:00, 90.8, 84
2010-06-10 06:48:00, 92.3, 87
2010-06-10 06:54:00, 88.1, 87
2010-06-10 07:00:00, 82.0, 85
2010-06-10 07:06:00, 79.7, 85
2010-06-10 07:12:00, 74.5, 85
2010-06-10 07:18:00, 68.1, 85
2010-06-10 07:24:00, 57.5, 92
2010-06-10 07:30:00, 54.9, 91
2010-06-10 07:36:00, 45.2, 100
2010-06-10 07:42:00, 38.4, 105
2010-06-10 07:48:00, 32.3, 113
2010-06-10 07:54:00, 22.5, 117
2010-06-10 08:00:00, 16.6, 142
2010-06-10 08:06:00, 17.9, 169
2010-06-10 08:12:00, 14.9, 167
2010-06-10 08:18:00, 15.1, 174
2010-06-10 08:24:00, 22.2, 196
2010-06-10 08:30:00, 22.6, 200
2010-06-10 08:36:00, 25.0, 201
2010-06-10 08:42:00, 30.9, 207
2010-06-10 08:48:00, 36.4, 198
2010-06-10 08:54:00, 36.9, 212
2010-06-10 09:00:00, 43.7, 219
2010-06-10 09:06:00, 48.5, 226
2010-06-10 09:12:00, 57.3, 230
2010-06-10 09:18:00, 60.7, 234
2010-06-10 09:24:00, 61.8, 235
2010-06-10 09:30:00, 67.8, 242
2010-06-10 09:36:00, 69.8, 242
2010-06-10 09:42:00, 75.4, 244
2010-06-10 09:48:00, 78.5, 247
