Date/Time, Speed (cm/sec), Dir (true)
2010-06-10 04:12:00, 74.4, 65
2010-06-10 04:18:00, 71.3, 68
2010-06-10 04:24:00, 72.1, 69
2010-06-10 04:30:00, 68.1, 66
2010-06-10 04:36:00, 72.8, 60
2010-06-10 04:42:00, 74.8, 62
2010-06-10 04:48:00, 72.7, 66
2010-06-10 04:54:00, 69.9, 64
2010-06-10 05:00:00, 67.2, 64
2010-06-10 05:06:00, 69.8, 70
2010-06-10 05:12:00, 71.3, 69
2010-06-10 05:18:00, 73.9, 68
2010-06-10 05:24:00, 71.6, 67
2010-06-10 05:30:00, 72.9, 66
2010-06-10 05:36:00, 66.6, 66
2010-06-10 05:42:00, 63.6, 66
2010-06-10 05:48:00, 64.7, 64
2010-06-10 05:54:00, 58.2, 61
2010-06-10 06:00:00, 50.3, 58
2010-06-10 06:06:00, 49.9, 56
2010-06-10 06:12:00, 54.0, 58
2010-06-10 06:18:00, 55.5, 54
2010-06-10 06:24:00, 55.9, 56
2010-06-10 06:30:00, 51.4, 57
2010-06-10 06:36:00, 53.3, 59
2010-06-10 06:42:00, 55.1, 63
2010-06-10 06:48:00, 55.1, 64
2010-06-10 06:54:00, 58.7, 62
2010-06-10 07:00:00, 47.9, 63
2010-06-10 07:06:00, 46.6, 62
2010-06-10 07:12:00, 45.5, 61
2010-06-10 07:18:00, 33.8, 65
2010-06-10 07:24:00, 35.8, 73
2010-06-10 07:30:00, 39.4, 77
2010-06-10 07:36:00, 36.0, 71
2010-06-10 07:42:00, 24.2, 62
2010-06-10 07:48:00, 21.4, 60
2010-06-10 07:54:00, 17.0, 43
2010-06-10 08:00:00, 17.4, 36
2010-06-10 08:06:00, 10.4, 25
2010-06-10 08:12:00, 9.7, 359
2010-06-10 08:18:00, 3.8, 321
2010-06-10 08:24:00, 7.1, 316
2010-06-10 08:30:00, 7.0, 278
2010-06-10 08:36:00, 12.0, 264
2010-06-10 08:42:00, 15.8, 261
2010-06-10 08:48:00, 15.5, 264
2010-06-10 08:54:00, 21.9, 260
2010-06-10 09:00:00, 23.1, 252
2010-06-10 09:06:00, 27.3, 244
2010-06-10 09:12:00, 32.3, 242
2010-06-10 09:18:00, 38.7, 237
2010-06-10 09:24:00, 47.6, 236
2010-06-10 09:30:00, 49.4, 237
2010-06-10 09:36:00, 50.3, 235
2010-06-10 09:42:00, 54.1, 239
2010-06-10 09:48:00, 58.2, 241
2010-06-10 09:54:00, 58.7, 244
2010-06-10 10:00:00, 63.9, 250
2010-06-10 10:06:00, 67.2, 245
2010-06-10 10:12:00, 75.6, 246
2010-06-10 10:18:00, 72.6, 238
2010-06-10 10:24:00, 67.0, 238
2010-06-10 10:30:00, 69.5, 240
2010-06-10 10:36:00, 74.0, 240
2010-06-10 10:42:00, 73.1, 242
2010-06-10 10:48:00, 65.9, 241
2010-06-10 10:54:00, 71.9, 243
2010-06-10 11:00:00, 68.3, 243
2010-06-10 11:06:00, 64.7, 242
2010-06-10 11:12:00, 66.1, 246
2010-06-10 11:18:00, 65.5, 244
2010-06-10 11:24:00, 67.8, 245
2010-06-10 11:30:00, 76.8, 245
2010-06-10 11:36:00, 66.4, 237
2010-06-10 11:42:00, 54.8, 235
2010-06-10 11:48:00, 66.6, 241
2010-06-10 11:54:00, 61.0, 237
2010-06-10 12:00:00, 57.7, 240
2010-06-10 12:06:00, 60.3, 236
2010-06-10 12:12:00, 51.2, 235
2010-06-10 12:18:00, 55.9, 236
2010-06-10 12:24:00, 47.3, 232
2010-06-10 12:30:00, 42.6, 233
2010-06-10 12:36:00, 43.0, 230
2010-06-10 12:42:00, 45.6, 232
2010-06-10 12:48:00, 40.7, 233
2010-06-10 12:54:00, 45.3, 234
2010-06-10 13:00:00, 42.9, 233
2010-06-10 13:06:00, 38.0, 230
2010-06-10 13:12:00, 38.0, 231
2010-06-10 13:18:00, 35.9, 231
2010-06-10 13:24:00, 32.0, 222
2010-06-10 13:30:00, 27.1, 220
2010-06-10 13:36:00, 23.6, 225
2010-06-10 13:42:00, 18.9, 223
2010-06-10 13:48:00, 13.8, 201
2010-06-10 13:54:00, 11.5, 201
2010-06-10 14:00:00, 12.9, 208
2010-06-10 14:06:00, 11.7, 199
2010-06-10 14:12:00, 12.1, 182
2010-06-10 14:18:00, 14.5, 187
2010-06-10 14:24:00, 11.4, 172
2010-06-10 14:30:00, 12.4, 154
2010-06-10 14:36:00, 12.4, 120
2010-06-10 14:42:00, 15.7, 119
2010-06-10 14:48:00, 17.5, 106
2010-06-10 14:54:00, 26.0, 107
2010-06-10 15:00:00, 33.4, 96
2010-06-10 15:06:00, 36.4, 81
2010-06-10 15:12:00, 42.7, 74
2010-06-10 15:18:00, 37.2, 73
2010-06-10 15:24:00, 44.0, 70
2010-06-10 15:30:00, 44.2, 69
2010-06-10 15:36:00, 50.8, 66
2010-06-10 15:42:00, 56.4, 67
2010-06-10 15:48:00, 56.2, 69
2010-06-10 15:54:00, 69.0, 69
2010-06-10 16:00:00, 72.7, 69
2010-06-10 16:06:00, 72.7, 67
2010-06-10 16:12:00, 75.2, 68
2010-06-10 16:18:00, 74.2, 66
2010-06-10 16:24:00, 76.9, 65
2010-06-10 16:30:00, 83.5, 69
2010-06-10 16:36:00, 79.8, 68
2010-06-10 16:42:00, 84.2, 69
2010-06-10 16:48:00, 84.7, 64
2010-06-10 16:54:00, 81.8, 63
2010-06-10 17:00:00, 86.5, 67
2010-06-10 17:06:00, 75.3, 63
2010-06-10 17:12:00, 74.4, 64
2010-06-10 17:18:00, 71.5, 65
2010-06-10 17:24:00, 66.6, 68
2010-06-10 17:30:00, 71.1, 71
2010-06-10 17:36:00, 74.3, 70
2010-06-10 17:42:00, 73.8, 68
2010-06-10 17:48:00, 71.9, 70
2010-06-10 17:54:00, 69.0, 68
2010-06-10 18:00:00, 64.1, 68
2010-06-10 18:06:00, 55.6, 67
2010-06-10 18:12:00, 52.8, 63
2010-06-10 18:18:00, 48.3, 61
2010-06-10 18:24:00, 42.3, 61
2010-06-10 18:30:00, 44.8, 60
2010-06-10 18:36:00, 43.3, 60
2010-06-10 18:42:00, 48.1, 58
2010-06-10 18:48:00, 45.5, 54
2010-06-10 18:54:00, 45.8, 54
2010-06-10 19:00:00, 43.8, 54
2010-06-10 19:06:00, 43.2, 54
2010-06-10 19:12:00, 40.4, 51
2010-06-10 19:18:00, 35.9, 49
2010-06-10 19:24:00, 38.7, 52
2010-06-10 19:30:00, 38.3, 51
2010-06-10 19:36:00, 41.6, 59
2010-06-10 19:42:00, 48.3, 60
2010-06-10 19:48:00, 34.2, 52
2010-06-10 19:54:00, 22.9, 56
2010-06-10 20:00:00, 23.7, 49
2010-06-10 20:06:00, 16.2, 36
2010-06-10 20:12:00, 18.7, 32
2010-06-10 20:18:00, 16.0, 16
2010-06-10 20:24:00, 12.2, 11
2010-06-10 20:30:00, 11.8, 350
2010-06-10 20:36:00, 10.4, 322
2010-06-10 20:42:00, 7.8, 291
2010-06-10 20:48:00, 14.1, 275
2010-06-10 20:54:00, 20.3, 266
2010-06-10 21:00:00, 21.4, 272
2010-06-10 21:06:00, 24.6, 259
2010-06-10 21:12:00, 30.4, 256
2010-06-10 21:18:00, 36.3, 256
2010-06-10 21:24:00, 40.2, 257
2010-06-10 21:30:00, 44.7, 246
2010-06-10 21:36:00, 52.2, 241
2010-06-10 21:42:00, 49.1, 240
2010-06-10 21:48:00, 49.4, 244
2010-06-10 21:54:00, 57.5, 245
2010-06-10 22:00:00, 60.7, 244
2010-06-10 22:06:00, 69.2, 254
2010-06-10 22:12:00, 68.8, 253
2010-06-10 22:18:00, 72.8, 252
2010-06-10 22:24:00, 76.9, 250
2010-06-10 22:30:00, 77.7, 246
2010-06-10 22:36:00, 75.0, 243
2010-06-10 22:42:00, 81.0, 244
2010-06-10 22:48:00, 77.4, 242
2010-06-10 22:54:00, 73.8, 240
2010-06-10 23:00:00, 75.1, 237
2010-06-10 23:06:00, 72.2, 238
2010-06-10 23:12:00, 73.8, 241
2010-06-10 23:18:00, 68.6, 236
2010-06-10 23:24:00, 52.2, 242
2010-06-10 23:30:00, 64.3, 242
2010-06-10 23:36:00, 78.9, 242
2010-06-10 23:42:00, 70.3, 240
2010-06-10 23:48:00, 66.8, 237
2010-06-10 23:54:00, 69.2, 237
2010-06-11 00:00:00, 68.0, 236
2010-06-11 00:06:00, 70.9, 239
2010-06-11 00:12:00, 79.2, 242
2010-06-11 00:18:00, 75.4, 239
2010-06-11 00:24:00, 78.5, 243
2010-06-11 00:30:00, 81.9, 241
2010-06-11 00:36:00, 69.2, 241
2010-06-11 00:42:00, 60.9, 242
2010-06-11 00:48:00, 52.1, 235
2010-06-11 00:54:00, 52.1, 238
2010-06-11 01:00:00, 49.8, 242
2010-06-11 01:06:00, 45.5, 241
2010-06-11 01:12:00, 51.9, 243
2010-06-11 01:18:00, 41.8, 243
2010-06-11 01:24:00, 42.6, 242
2010-06-11 01:30:00, 36.5, 246
2010-06-11 01:36:00, 26.4, 237
2010-06-11 01:42:00, 25.7, 228
2010-06-11 01:48:00, 23.3, 220
2010-06-11 01:54:00, 19.2, 216
2010-06-11 02:00:00, 18.5, 225
2010-06-11 02:06:00, 16.9, 226
2010-06-11 02:12:00, 13.9, 209
2010-06-11 02:18:00, 11.2, 217
2010-06-11 02:24:00, 9.8, 218
2010-06-11 02:30:00, 3.9, 214
2010-06-11 02:36:00, 1.9, 217
2010-06-11 02:42:00, 3.5, 91
2010-06-11 02:48:00, 9.1, 89
2010-06-11 02:54:00, 15.2, 81
2010-06-11 03:00:00, 22.3, 98
2010-06-11 03:06:00, 26.2, 73
2010-06-11 03:12:00, 26.4, 79
2010-06-11 03:18:00, 37.8, 60
2010-06-11 03:24:00, 35.4, 73
2010-06-11 03:30:00, 40.2, 69
2010-06-11 03:36:00, 40.8, 71
2010-06-11 03:42:00, 46.5, 68
2010-06-11 03:48:00, 57.5, 65
2010-06-11 03:54:00, 60.2, 68
2010-06-11 04:00:00, 67.0, 66
2010-06-11 04:06:00, 72.2, 67
2010-06-11 04:12:00, 77.6, 65
2010-06-11 04:18:00, 80.9, 67
2010-06-11 04:24:00, 80.7, 64
2010-06-11 04:30:00, 81.0, 63
2010-06-11 04:36:00, 77.3, 66
2010-06-11 04:42:00, 81.6, 63
2010-06-11 04:48:00, 84.8, 64
2010-06-11 04:54:00, 80.8, 65
2010-06-11 05:00:00, 83.9, 59
2010-06-11 05:06:00, 85.3, 62
2010-06-11 05:12:00, 85.3, 63
2010-06-11 05:18:00, 83.7, 64
2010-06-11 05:24:00, 84.7, 64
2010-06-11 05:30:00, 91.4, 66
2010-06-11 05:36:00, 87.4, 69
2010-06-11 05:42:00, 85.4, 67
2010-06-11 05:48:00, 85.2, 69
2010-06-11 05:54:00, 86.2, 68
2010-06-11 06:00:00, 83.7, 71
2010-06-11 06:06:00, 82.3, 68
2010-06-11 06:12:00, 79.2, 69
2010-06-11 06:18:00, 77.1, 67
2010-06-11 06:24:00, 72.4, 66
2010-06-11 06:30:00, 73.1, 68
2010-06-11 06:36:00, 72.0, 70
2010-06-11 06:42:00, 78.2, 72
2010-06-11 06:48:00, 79.5, 72
2010-06-11 06:54:00, 77.0, 71
2010-06-11 07:00:00, 73.7, 69
2010-06-11 07:06:00, 71.9, 64
2010-06-11 07:12:00, 70.5, 64
2010-06-11 07:18:00, 66.8, 61
2010-06-11 07:24:00, 63.7, 59
2010-06-11 07:30:00, 60.6, 61
2010-06-11 07:36:00, 57.9, 59
2010-06-11 07:42:00, 57.4, 60
2010-06-11 07:48:00, 57.0, 59
2010-06-11 07:54:00, 51.1, 58
2010-06-11 08:00:00, 50.2, 59
2010-06-11 08:06:00, 51.5, 58
2010-06-11 08:12:00, 50.4, 59
2010-06-11 08:18:00, 46.6, 56
2010-06-11 08:24:00, 46.6, 50
2010-06-11 08:30:00, 42.8, 48
2010-06-11 08:36:00, 33.5, 49
2010-06-11 08:42:00, 28.0, 38
2010-06-11 08:48:00, 25.5, 35
2010-06-11 08:54:00, 18.8, 34
2010-06-11 09:00:00, 15.2, 23
2010-06-11 09:06:00, 8.7, 29
2010-06-11 09:12:00, 7.5, 354
2010-06-11 09:18:00, 8.2, 326
2010-06-11 09:24:00, 11.9, 303
2010-06-11 09:30:00, 14.6, 305
2010-06-11 09:36:00, 15.4, 282
2010-06-11 09:42:00, 20.4, 270
2010-06-11 09:48:00, 21.4, 258
2010-06-11 09:54:00, 24.6, 256
2010-06-11 10:00:00, 27.1, 254
2010-06-11 10:06:00, 33.4, 248
2010-06-11 10:12:00, 37.0, 251
2010-06-11 10:18:00, 46.5, 245
2010-06-11 10:24:00, 46.4, 243
2010-06-11 10:30:00, 55.7, 246
2010-06-11 10:36:00, 63.6, 246
2010-06-11 10:42:00, 69.8, 246
2010-06-11 10:48:00, 75.1, 251
2010-06-11 10:54:00, 78.3, 248
2010-06-11 11:00:00, 81.7, 251
2010-06-11 11:06:00, 78.6, 252
2010-06-11 11:12:00, 76.1, 252
2010-06-11 11:18:00, 71.2, 251
2010-06-11 11:24:00, 67.4, 245
2010-06-11 11:30:00, 76.0, 245
2010-06-11 11:36:00, 80.1, 241
2010-06-11 11:42:00, 74.2, 235
2010-06-11 11:48:00, 67.7, 233
2010-06-11 11:54:00, 62.9, 236
2010-06-11 12:00:00, 64.3, 236
2010-06-11 12:06:00, 68.1, 242
2010-06-11 12:12:00, 69.9, 242
2010-06-11 12:18:00, 70.9, 243
2010-06-11 12:24:00, 73.2, 240
2010-06-11 12:30:00, 74.0, 236
2010-06-11 12:36:00, 72.2, 243
2010-06-11 12:42:00, 61.0, 236
2010-06-11 12:48:00, 72.6, 241
2010-06-11 12:54:00, 73.4, 242
2010-06-11 13:00:00, 70.1, 241
2010-06-11 13:06:00, 73.4, 242
2010-06-11 13:12:00, 68.9, 240
2010-06-11 13:18:00, 63.5, 240
2010-06-11 13:24:00, 66.5, 241
2010-06-11 13:30:00, 55.4, 240
2010-06-11 13:36:00, 54.5, 237
2010-06-11 13:42:00, 47.7, 238
2010-06-11 13:48:00, 48.7, 240
2010-06-11 13:54:00, 38.0, 234
2010-06-11 14:00:00, 40.7, 235
2010-06-11 14:06:00, 38.1, 234
2010-06-11 14:12:00, 32.3, 238
2010-06-11 14:18:00, 30.0, 222
2010-06-11 14:24:00, 29.7, 226
2010-06-11 14:30:00, 22.0, 222
2010-06-11 14:36:00, 18.0, 229
2010-06-11 14:42:00, 15.3, 216
2010-06-11 14:48:00, 14.4, 216
2010-06-11 14:54:00, 10.5, 217
2010-06-11 15:00:00, 9.0, 206
2010-06-11 15:06:00, 7.4, 182
2010-06-11 15:12:00, 6.4, 146
2010-06-11 15:18:00, 7.4, 97
2010-06-11 15:24:00, 11.9, 121
2010-06-11 15:30:00, 11.8, 106
2010-06-11 15:36:00, 16.3, 98
2010-06-11 15:42:00, 17.6, 89
2010-06-11 15:48:00, 21.6, 91
2010-06-11 15:54:00, 23.8, 89
2010-06-11 16:00:00, 27.6, 92
2010-06-11 16:06:00, 28.7, 86
2010-06-11 16:12:00, 35.0, 81
2010-06-11 16:18:00, 40.0, 77
2010-06-11 16:24:00, 50.8, 71
2010-06-11 16:30:00, 49.8, 73
2010-06-11 16:36:00, 55.0, 71
2010-06-11 16:42:00, 63.0, 67
2010-06-11 16:48:00, 66.2, 66
2010-06-11 16:54:00, 70.9, 67
2010-06-11 17:00:00, 72.2, 66
2010-06-11 17:06:00, 75.2, 65
2010-06-11 17:12:00, 74.4, 64
2010-06-11 17:18:00, 78.7, 64
2010-06-11 17:24:00, 80.5, 64
2010-06-11 17:30:00, 79.9, 66
2010-06-11 17:36:00, 78.2, 63
2010-06-11 17:42:00, 76.0, 63
2010-06-11 17:48:00, 73.7, 63
2010-06-11 17:54:00, 70.4, 64
2010-06-11 18:00:00, 67.8, 64
2010-06-11 18:06:00, 72.0, 64
2010-06-11 18:12:00, 72.4, 65
2010-06-11 18:18:00, 67.8, 65
2010-06-11 18:24:00, 62.0, 68
2010-06-11 18:30:00, 61.2, 68
2010-06-11 18:36:00, 67.0, 72
2010-06-11 18:42:00, 66.3, 68
2010-06-11 18:48:00, 66.7, 68
2010-06-11 18:54:00, 67.3, 68
2010-06-11 19:00:00, 68.5, 66
2010-06-11 19:06:00, 63.4, 65
2010-06-11 19:12:00, 60.0, 68
2010-06-11 19:18:00, 61.4, 71
2010-06-11 19:24:00, 56.7, 69
2010-06-11 19:30:00, 48.7, 68
2010-06-11 19:36:00, 46.5, 66
2010-06-11 19:42:00, 43.8, 66
2010-06-11 19:48:00, 42.0, 61
2010-06-11 19:54:00, 40.9, 62
2010-06-11 20:00:00, 35.1, 60
2010-06-11 20:06:00, 31.7, 58
2010-06-11 20:12:00, 32.8, 54
2010-06-11 20:18:00, 30.2, 55
2010-06-11 20:24:00, 27.8, 47
2010-06-11 20:30:00, 25.4, 46
2010-06-11 20:36:00, 21.8, 37
2010-06-11 20:42:00, 17.6, 27
2010-06-11 20:48:00, 19.9, 26
2010-06-11 20:54:00, 20.4, 29
2010-06-11 21:00:00, 19.5, 33
2010-06-11 21:06:00, 15.2, 40
2010-06-11 21:12:00, 16.0, 18
2010-06-11 21:18:00, 14.6, 346
2010-06-11 21:24:00, 9.2, 315
2010-06-11 21:30:00, 11.0, 314
2010-06-11 21:36:00, 13.5, 283
2010-06-11 21:42:00, 17.2, 265
2010-06-11 21:48:00, 24.1, 258
2010-06-11 21:54:00, 28.4, 252
2010-06-11 22:00:00, 29.1, 249
2010-06-11 22:06:00, 33.4, 244
2010-06-11 22:12:00, 40.9, 239
2010-06-11 22:18:00, 46.7, 239
2010-06-11 22:24:00, 49.5, 238
2010-06-11 22:30:00, 54.4, 241
2010-06-11 22:36:00, 57.4, 241
2010-06-11 22:42:00, 63.8, 242
2010-06-11 22:48:00, 68.7, 247
2010-06-11 22:54:00, 78.8, 253
2010-06-11 23:00:00, 79.7, 253
2010-06-11 23:06:00, 85.6, 253
2010-06-11 23:12:00, 84.5, 253
2010-06-11 23:18:00, 84.5, 251
2010-06-11 23:24:00, 89.9, 252
2010-06-11 23:30:00, 89.8, 250
2010-06-11 23:36:00, 86.4, 247
2010-06-11 23:42:00, 87.4, 249
2010-06-11 23:48:00, 84.6, 244
2010-06-11 23:54:00, 76.3, 236
2010-06-12 00:00:00, 66.3, 237
2010-06-12 00:06:00, 73.7, 238
2010-06-12 00:12:00, 70.4, 235
2010-06-12 00:18:00, 68.7, 239
2010-06-12 00:24:00, 66.7, 240
2010-06-12 00:30:00, 54.6, 239
2010-06-12 00:36:00, 76.1, 240
2010-06-12 00:42:00, 87.0, 242
2010-06-12 00:48:00, 89.6, 240
2010-06-12 00:54:00, 84.7, 242
2010-06-12 01:00:00, 85.9, 243
2010-06-12 01:06:00, 88.9, 242
2010-06-12 01:12:00, 95.3, 244
2010-06-12 01:18:00, 92.2, 241
2010-06-12 01:24:00, 90.9, 242
2010-06-12 01:30:00, 72.4, 236
2010-06-12 01:36:00, 67.4, 239
2010-06-12 01:42:00, 53.5, 234
2010-06-12 01:48:00, 44.8, 234
2010-06-12 01:54:00, 48.7, 236
2010-06-12 02:00:00, 44.9, 230
2010-06-12 02:06:00, 40.9, 234
2010-06-12 02:12:00, 38.9, 233
2010-06-12 02:18:00, 39.9, 228
2010-06-12 02:24:00, 37.1, 226
2010-06-12 02:30:00, 30.1, 229
2010-06-12 02:36:00, 32.9, 232
2010-06-12 02:42:00, 23.8, 225
2010-06-12 02:48:00, 21.0, 230
2010-06-12 02:54:00, 17.1, 220
2010-06-12 03:00:00, 14.8, 211
2010-06-12 03:06:00, 9.9, 208
2010-06-12 03:12:00, 8.1, 199
2010-06-12 03:18:00, 6.6, 174
2010-06-12 03:24:00, 6.0, 159
2010-06-12 03:30:00, 6.4, 122
2010-06-12 03:36:00, 10.7, 103
2010-06-12 03:42:00, 11.7, 70
2010-06-12 03:48:00, 16.4, 66
2010-06-12 03:54:00, 25.1, 80
2010-06-12 04:00:00, 29.3, 82
2010-06-12 04:06:00, 31.5, 76
2010-06-12 04:12:00, 37.4, 70
2010-06-12 04:18:00, 40.9, 72
2010-06-12 04:24:00, 44.9, 69
2010-06-12 04:30:00, 48.0, 70
2010-06-12 04:36:00, 56.8, 70
2010-06-12 04:42:00, 60.0, 70
2010-06-12 04:48:00, 69.4, 67
2010-06-12 04:54:00, 71.8, 66
2010-06-12 05:00:00, 78.3, 64
2010-06-12 05:06:00, 79.3, 64
2010-06-12 05:12:00, 83.8, 64
2010-06-12 05:18:00, 86.3, 64
2010-06-12 05:24:00, 86.6, 65
2010-06-12 05:30:00, 87.3, 65
2010-06-12 05:36:00, 86.6, 63
2010-06-12 05:42:00, 89.6, 63
2010-06-12 05:48:00, 93.7, 64
2010-06-12 05:54:00, 95.3, 65
2010-06-12 06:00:00, 98.2, 68
2010-06-12 06:06:00, 99.4, 69
2010-06-12 06:12:00, 99.3, 70
2010-06-12 06:18:00, 97.7, 69
2010-06-12 06:24:00, 99.7, 68
2010-06-12 06:30:00, 100.2, 67
2010-06-12 06:36:00, 95.1, 66
2010-06-12 06:42:00, 96.0, 65
2010-06-12 06:48:00, 94.4, 67
2010-06-12 06:54:00, 90.3, 67
2010-06-12 07:00:00, 89.5, 67
2010-06-12 07:06:00, 90.7, 68
2010-06-12 07:12:00, 88.7, 68
2010-06-12 07:18:00, 87.4, 69
2010-06-12 07:24:00, 86.5, 68
2010-06-12 07:30:00, 86.3, 69
2010-06-12 07:36:00, 83.2, 67
2010-06-12 07:42:00, 81.8, 67
2010-06-12 07:48:00, 84.5, 68
2010-06-12 07:54:00, 80.5, 68
2010-06-12 08:00:00, 79.4, 68
2010-06-12 08:06:00, 78.5, 70
2010-06-12 08:12:00, 74.6, 70
2010-06-12 08:18:00, 70.6, 72
2010-06-12 08:24:00, 66.5, 71
2010-06-12 08:30:00, 63.1, 70
2010-06-12 08:36:00, 62.4, 70
2010-06-12 08:42:00, 62.1, 71
2010-06-12 08:48:00, 52.4, 66
2010-06-12 08:54:00, 48.3, 67
2010-06-12 09:00:00, 41.4, 64
2010-06-12 09:06:00, 37.5, 58
2010-06-12 09:12:00, 35.2, 62
2010-06-12 09:18:00, 30.6, 59
2010-06-12 09:24:00, 23.8, 47
2010-06-12 09:30:00, 17.9, 39
2010-06-12 09:36:00, 16.6, 22
2010-06-12 09:42:00, 12.0, 14
2010-06-12 09:48:00, 9.2, 356
2010-06-12 09:54:00, 10.2, 350
2010-06-12 10:00:00, 9.2, 34
2010-06-12 10:06:00, 14.2, 319
2010-06-12 10:12:00, 11.8, 288
2010-06-12 10:18:00, 12.1, 276
2010-06-12 10:24:00, 14.5, 255
2010-06-12 10:30:00, 19.6, 260
2010-06-12 10:36:00, 26.4, 248
2010-06-12 10:42:00, 30.9, 248
2010-06-12 10:48:00, 34.3, 244
2010-06-12 10:54:00, 40.8, 243
2010-06-12 11:00:00, 46.5, 241
2010-06-12 11:06:00, 51.2, 241
2010-06-12 11:12:00, 61.0, 238
2010-06-12 11:18:00, 66.0, 240
2010-06-12 11:24:00, 67.7, 242
2010-06-12 11:30:00, 73.2, 245
2010-06-12 11:36:00, 78.2, 246
2010-06-12 11:42:00, 79.9, 246
2010-06-12 11:48:00, 82.7, 247
2010-06-12 11:54:00, 84.8, 245
2010-06-12 12:00:00, 87.8, 243
2010-06-12 12:06:00, 86.4, 241
2010-06-12 12:12:00, 85.8, 239
2010-06-12 12:18:00, 80.8, 240
2010-06-12 12:24:00, 81.9, 238
2010-06-12 12:30:00, 79.8, 239
2010-06-12 12:36:00, 77.0, 240
2010-06-12 12:42:00, 78.1, 244
2010-06-12 12:48:00, 79.1, 243
2010-06-12 12:54:00, 77.4, 242
2010-06-12 13:00:00, 73.3, 238
2010-06-12 13:06:00, 86.8, 244
2010-06-12 13:12:00, 83.6, 239
2010-06-12 13:18:00, 82.0, 242
2010-06-12 13:24:00, 81.5, 240
2010-06-12 13:30:00, 81.5, 236
2010-06-12 13:36:00, 76.8, 241
2010-06-12 13:42:00, 88.9, 246
2010-06-12 13:48:00, 82.7, 243
2010-06-12 13:54:00, 77.8, 239
2010-06-12 14:00:00, 85.0, 243
2010-06-12 14:06:00, 74.2, 239
2010-06-12 14:12:00, 70.9, 240
2010-06-12 14:18:00, 67.8, 242
2010-06-12 14:24:00, 55.0, 237
2010-06-12 14:30:00, 54.4, 242
