Date/Time, Speed (cm/sec), Dir (true)
6/9/2010 20:12,43,153
6/9/2010 20:18,33.7,163
6/9/2010 20:24,31.9,173
6/9/2010 20:30,32.5,186
6/9/2010 20:36,27.9,192
6/9/2010 20:42,35.3,189
6/9/2010 20:48,36,190
6/9/2010 20:54,35.2,202
6/9/2010 21:00,39.5,202
6/9/2010 21:06,41.1,209
6/9/2010 21:12,40.2,213
6/9/2010 21:18,38.6,222
6/9/2010 21:24,33.3,228
6/9/2010 21:30,39.5,233
6/9/2010 21:36,40.6,231
6/9/2010 21:42,61.2,237
6/9/2010 21:48,66.7,235
6/9/2010 21:54,75.7,238
6/9/2010 22:00,89.1,237
6/9/2010 22:06,91.2,239
6/9/2010 22:12,95.7,245
6/9/2010 22:18,91.4,244
6/9/2010 22:24,88.6,246
6/9/2010 22:30,93.8,248
6/9/2010 22:36,91.5,248
6/9/2010 22:42,93,248
6/9/2010 22:48,85.2,247
6/9/2010 22:54,99.2,251
6/9/2010 23:00,87.4,257
6/9/2010 23:06,100.5,260
6/9/2010 23:12,92.4,259
6/9/2010 23:18,89.8,255
6/9/2010 23:24,88,256
6/9/2010 23:30,91,259
6/9/2010 23:36,82.3,260
6/9/2010 23:42,77.1,256
6/9/2010 23:48,75,257
6/9/2010 23:54,80.5,256
6/10/2010 0:00,81.2,256
6/10/2010 0:06,86.3,255
6/10/2010 0:12,89.6,257
6/10/2010 0:18,77.5,261
6/10/2010 0:24,77.4,267
6/10/2010 0:30,79.1,272
6/10/2010 0:36,80.1,272
6/10/2010 0:42,78.6,274
6/10/2010 0:48,73.9,276
6/10/2010 0:54,71.7,277
6/10/2010 1:00,68.3,281
6/10/2010 1:06,60.9,287
6/10/2010 1:12,55,292
6/10/2010 1:18,48.9,289
6/10/2010 1:24,43.9,291
6/10/2010 1:30,37.5,304
6/10/2010 1:36,28,304
6/10/2010 1:42,20.8,315
6/10/2010 1:48,25.3,326
6/10/2010 1:54,26,342
6/10/2010 2:00,19.3,40
6/10/2010 2:06,14.6,33
6/10/2010 2:12,22.1,36
6/10/2010 2:18,20.4,22
6/10/2010 2:24,24.5,25
6/10/2010 2:30,30.3,54
6/10/2010 2:36,39.9,37
6/10/2010 2:42,39.1,41
6/10/2010 2:48,33.4,42
6/10/2010 2:54,45.4,39
6/10/2010 3:00,55.1,43
6/10/2010 3:06,60.3,51
6/10/2010 3:12,71.4,52
6/10/2010 3:18,76.8,54
6/10/2010 3:24,80.5,58
6/10/2010 3:30,81.2,58
6/10/2010 3:36,88,58
6/10/2010 3:42,89.3,58
6/10/2010 3:48,90.9,61
6/10/2010 3:54,95.5,57
6/10/2010 4:00,100.4,58
6/10/2010 4:06,102.9,60
6/10/2010 4:12,108.2,64
6/10/2010 4:18,103,68
6/10/2010 4:24,101.5,70
6/10/2010 4:30,108,69
6/10/2010 4:36,105,71
6/10/2010 4:42,106.4,69
6/10/2010 4:48,117.4,63
6/10/2010 4:54,120.1,63
6/10/2010 5:00,119.6,64
6/10/2010 5:06,124.3,56
6/10/2010 5:12,120.6,56
6/10/2010 5:18,114.2,56
6/10/2010 5:24,120.1,59
6/10/2010 5:30,117.2,59
6/10/2010 5:36,110.4,63
6/10/2010 5:42,107,67
6/10/2010 5:48,106.5,70
6/10/2010 5:54,104.9,70
6/10/2010 6:00,105,69
6/10/2010 6:06,102.5,73
6/10/2010 6:12,103.1,73
6/10/2010 6:18,104,74
6/10/2010 6:24,103.5,72
6/10/2010 6:30,102.3,73
6/10/2010 6:36,100.9,75
6/10/2010 6:42,96.2,76
