Date/Time, Speed (cm/sec), Dir (true)
2010-07-10 00:00:00, 48.8, 237
2010-07-10 00:06:00, 44.2, 236
2010-07-10 00:12:00, 35.8, 223
2010-07-10 00:18:00, 38.7, 225
2010-07-10 00:24:00, 30.6, 213
2010-07-10 00:30:00, 39.9, 218
2010-07-10 00:36:00, 40.7, 224
2010-07-10 00:42:00, 31.5, 205
2010-07-10 00:48:00, 32.7, 211
2010-07-10 00:54:00, 32.7, 211
2010-07-10 01:00:00, 28.8, 211
2010-07-10 01:06:00, 34.2, 206
2010-07-10 01:12:00, 27.0, 200
2010-07-10 01:18:00, 26.6, 211
2010-07-10 01:24:00, 26.7, 202
2010-07-10 01:30:00, 24.8, 194
2010-07-10 01:36:00, 23.9, 195
2010-07-10 01:42:00, 22.3, 181
2010-07-10 01:48:00, 22.3, 190
2010-07-10 01:54:00, 22.3, 176
2010-07-10 02:00:00, 30.2, 164
2010-07-10 02:06:00, 28.5, 171
2010-07-10 02:12:00, 31.8, 161
2010-07-10 02:18:00, 26.2, 155
2010-07-10 02:24:00, 32.7, 150
2010-07-10 02:30:00, 31.3, 148
2010-07-10 02:36:00, 22.4, 129
2010-07-10 02:42:00, 24.0, 118
2010-07-10 02:48:00, 24.5, 116
2010-07-10 02:54:00, 28.5, 116
2010-07-10 03:00:00, 28.7, 104
2010-07-10 03:06:00, 32.4, 106
2010-07-10 03:12:00, 35.7, 97
2010-07-10 03:18:00, 41.2, 93
2010-07-10 03:24:00, 44.7, 93
2010-07-10 03:30:00, 47.9, 93
2010-07-10 03:36:00, 46.6, 92
2010-07-10 03:42:00, 52.5, 91
2010-07-10 03:48:00, 51.9, 88
2010-07-10 03:54:00, 56.3, 85
2010-07-10 04:00:00, 57.6, 82
2010-07-10 04:06:00, 61.9, 82
2010-07-10 04:12:00, 60.5, 82
2010-07-10 04:18:00, 56.7, 80
2010-07-10 04:24:00, 57.8, 79
2010-07-10 04:30:00, 56.4, 76
2010-07-10 04:36:00, 51.2, 72
2010-07-10 04:42:00, 51.7, 71
2010-07-10 04:48:00, 53.5, 67
2010-07-10 04:54:00, 50.9, 63
2010-07-10 05:00:00, 52.5, 62
2010-07-10 05:06:00, 55.5, 63
2010-07-10 05:12:00, 55.3, 63
2010-07-10 05:18:00, 53.1, 60
