Date/Time, Speed (cm/sec), Dir (true)
2010-06-09 20:12:00, 25.9, 187
2010-06-09 20:18:00, 33.8, 218
2010-06-09 20:24:00, 41.1, 223
2010-06-09 20:30:00, 45.7, 226
2010-06-09 20:36:00, 47.3, 229
2010-06-09 20:42:00, 48.6, 225
2010-06-09 20:48:00, 49.3, 220
2010-06-09 20:54:00, 52.3, 230
2010-06-09 21:00:00, 55.6, 236
2010-06-09 21:06:00, 58.6, 243
2010-06-09 21:12:00, 61.6, 242
2010-06-09 21:18:00, 67.3, 242
2010-06-09 21:24:00, 72.8, 241
2010-06-09 21:30:00, 81.2, 243
2010-06-09 21:36:00, 83.2, 242
2010-06-09 21:42:00, 87.7, 247
2010-06-09 21:48:00, 94.7, 243
2010-06-09 21:54:00, 96.0, 245
2010-06-09 22:00:00, 95.0, 246
2010-06-09 22:06:00, 89.0, 242
2010-06-09 22:12:00, 88.0, 241
2010-06-09 22:18:00, 93.4, 241
2010-06-09 22:24:00, 86.1, 243
2010-06-09 22:30:00, 88.5, 243
2010-06-09 22:36:00, 79.2, 241
2010-06-09 22:42:00, 81.6, 243
2010-06-09 22:48:00, 88.6, 245
2010-06-09 22:54:00, 77.4, 245
2010-06-09 23:00:00, 110.5, 256
2010-06-09 23:06:00, 104.9, 249
2010-06-09 23:12:00, 87.9, 243
2010-06-09 23:18:00, 77.1, 240
2010-06-09 23:24:00, 70.2, 240
2010-06-09 23:30:00, 61.5, 238
2010-06-09 23:36:00, 70.6, 241
2010-06-09 23:42:00, 84.8, 242
2010-06-09 23:48:00, 90.7, 244
2010-06-09 23:54:00, 74.7, 241
2010-06-10 00:00:00, 71.2, 243
2010-06-10 00:06:00, 74.2, 244
2010-06-10 00:12:00, 83.4, 247
2010-06-10 00:18:00, 76.1, 250
2010-06-10 00:24:00, 62.5, 245
2010-06-10 00:30:00, 55.0, 244
2010-06-10 00:36:00, 48.8, 245
2010-06-10 00:42:00, 47.0, 244
2010-06-10 00:48:00, 47.5, 245
2010-06-10 00:54:00, 40.5, 248
2010-06-10 01:00:00, 39.4, 244
2010-06-10 01:06:00, 38.3, 247
2010-06-10 01:12:00, 42.4, 249
2010-06-10 01:18:00, 33.5, 248
2010-06-10 01:24:00, 35.4, 253
2010-06-10 01:30:00, 27.8, 243
2010-06-10 01:36:00, 29.4, 278
2010-06-10 01:42:00, 22.3, 293
2010-06-10 01:48:00, 22.0, 282
2010-06-10 01:54:00, 13.6, 284
2010-06-10 02:00:00, 36.7, 350
2010-06-10 02:06:00, 32.5, 359
2010-06-10 02:12:00, 21.9, 1
2010-06-10 02:18:00, 32.6, 18
2010-06-10 02:24:00, 43.2, 26
2010-06-10 02:30:00, 45.8, 30
2010-06-10 02:36:00, 30.1, 40
2010-06-10 02:42:00, 43.8, 40
2010-06-10 02:48:00, 49.2, 56
2010-06-10 02:54:00, 42.5, 65
2010-06-10 03:00:00, 42.7, 70
2010-06-10 03:06:00, 54.5, 73
2010-06-10 03:12:00, 52.6, 74
2010-06-10 03:18:00, 57.4, 69
2010-06-10 03:24:00, 61.9, 70
2010-06-10 03:30:00, 66.6, 66
2010-06-10 03:36:00, 67.2, 68
2010-06-10 03:42:00, 71.1, 64
2010-06-10 03:48:00, 72.5, 67
2010-06-10 03:54:00, 74.7, 68
2010-06-10 04:00:00, 73.1, 68
2010-06-10 04:06:00, 74.8, 66
2010-06-10 04:12:00, 78.0, 65
2010-06-10 04:18:00, 72.2, 68
2010-06-10 04:24:00, 75.1, 65
2010-06-10 04:30:00, 74.2, 64
2010-06-10 04:36:00, 80.6, 61
2010-06-10 04:42:00, 83.4, 64
2010-06-10 04:48:00, 80.6, 71
2010-06-10 04:54:00, 88.4, 68
2010-06-10 05:00:00, 87.1, 67
2010-06-10 05:06:00, 87.1, 71
2010-06-10 05:12:00, 87.8, 69
2010-06-10 05:18:00, 86.4, 67
2010-06-10 05:24:00, 81.5, 65
2010-06-10 05:30:00, 84.2, 66
2010-06-10 05:36:00, 79.0, 65
2010-06-10 05:42:00, 79.6, 65
2010-06-10 05:48:00, 78.7, 66
2010-06-10 05:54:00, 75.4, 68
2010-06-10 06:00:00, 69.6, 68
2010-06-10 06:06:00, 70.1, 69
2010-06-10 06:12:00, 64.9, 67
2010-06-10 06:18:00, 64.7, 69
2010-06-10 06:24:00, 67.0, 70
2010-06-10 06:30:00, 71.2, 71
2010-06-10 06:36:00, 78.5, 73
2010-06-10 06:42:00, 84.4, 80
