Date/Time, Speed (cm/sec), Dir (true)
2010-06-10 15:48:00, 61.6, 70
2010-06-10 15:54:00, 71.8, 70
2010-06-10 16:00:00, 73.8, 70
2010-06-10 16:06:00, 74.6, 69
2010-06-10 16:12:00, 79.8, 67
2010-06-10 16:18:00, 79.8, 66
2010-06-10 16:24:00, 80.3, 67
2010-06-10 16:30:00, 85.5, 70
2010-06-10 16:36:00, 85.1, 71
2010-06-10 16:42:00, 87.5, 70
2010-06-10 16:48:00, 86.4, 67
2010-06-10 16:54:00, 85.5, 66
2010-06-10 17:00:00, 89.4, 68
2010-06-10 17:06:00, 78.2, 64
2010-06-10 17:12:00, 77.6, 64
2010-06-10 17:18:00, 74.8, 67
2010-06-10 17:24:00, 73.0, 71
2010-06-10 17:30:00, 77.6, 72
2010-06-10 17:36:00, 79.3, 70
2010-06-10 17:42:00, 81.1, 67
2010-06-10 17:48:00, 76.5, 68
2010-06-10 17:54:00, 73.4, 66
2010-06-10 18:00:00, 69.0, 65
2010-06-10 18:06:00, 60.1, 67
2010-06-10 18:12:00, 56.9, 64
2010-06-10 18:18:00, 53.5, 63
2010-06-10 18:24:00, 50.9, 63
2010-06-10 18:30:00, 48.2, 60
2010-06-10 18:36:00, 46.8, 58
2010-06-10 18:42:00, 50.4, 59
2010-06-10 18:48:00, 47.9, 58
2010-06-10 18:54:00, 48.1, 58
2010-06-10 19:00:00, 46.2, 57
2010-06-10 19:06:00, 44.0, 58
2010-06-10 19:12:00, 42.5, 55
2010-06-10 19:18:00, 38.0, 56
2010-06-10 19:24:00, 43.4, 58
2010-06-10 19:30:00, 41.6, 60
2010-06-10 19:36:00, 46.9, 65
2010-06-10 19:42:00, 52.7, 66
2010-06-10 19:48:00, 38.7, 61
2010-06-10 19:54:00, 27.0, 60
2010-06-10 20:00:00, 27.7, 54
2010-06-10 20:06:00, 20.0, 51
2010-06-10 20:12:00, 19.4, 50
2010-06-10 20:18:00, 14.3, 55
2010-06-10 20:24:00, 10.5, 27
2010-06-10 20:30:00, 9.3, 20
2010-06-10 20:36:00, 5.7, 319
2010-06-10 20:42:00, 6.4, 272
2010-06-10 20:48:00, 9.8, 257
2010-06-10 20:54:00, 15.0, 252
2010-06-10 21:00:00, 17.9, 254
2010-06-10 21:06:00, 23.7, 252
2010-06-10 21:12:00, 28.0, 251
2010-06-10 21:18:00, 34.4, 253
2010-06-10 21:24:00, 40.7, 250
2010-06-10 21:30:00, 45.3, 241
2010-06-10 21:36:00, 51.6, 235
2010-06-10 21:42:00, 51.3, 239
2010-06-10 21:48:00, 50.9, 242
2010-06-10 21:54:00, 60.8, 241
2010-06-10 22:00:00, 60.4, 243
2010-06-10 22:06:00, 67.4, 251
2010-06-10 22:12:00, 75.4, 250
2010-06-10 22:18:00, 73.2, 251
2010-06-10 22:24:00, 78.7, 248
2010-06-10 22:30:00, 78.8, 249
2010-06-10 22:36:00, 77.7, 246
2010-06-10 22:42:00, 84.1, 246
2010-06-10 22:48:00, 81.2, 242
2010-06-10 22:54:00, 76.3, 240
2010-06-10 23:00:00, 77.9, 240
2010-06-10 23:06:00, 72.8, 239
2010-06-10 23:12:00, 78.0, 242
2010-06-10 23:18:00, 69.5, 238
2010-06-10 23:24:00, 56.4, 240
2010-06-10 23:30:00, 67.9, 242
2010-06-10 23:36:00, 81.2, 241
2010-06-10 23:42:00, 73.5, 241
2010-06-10 23:48:00, 71.5, 236
2010-06-10 23:54:00, 74.2, 238
2010-06-11 00:00:00, 72.3, 238
2010-06-11 00:06:00, 74.7, 240
2010-06-11 00:12:00, 83.0, 244
2010-06-11 00:18:00, 79.8, 241
2010-06-11 00:24:00, 82.4, 246
2010-06-11 00:30:00, 82.4, 243
2010-06-11 00:36:00, 73.7, 242
2010-06-11 00:42:00, 63.5, 240
2010-06-11 00:48:00, 59.3, 238
2010-06-11 00:54:00, 55.2, 241
2010-06-11 01:00:00, 53.7, 244
2010-06-11 01:06:00, 47.8, 243
2010-06-11 01:12:00, 54.5, 246
2010-06-11 01:18:00, 45.0, 245
2010-06-11 01:24:00, 43.2, 243
2010-06-11 01:30:00, 40.0, 245
2010-06-11 01:36:00, 31.5, 239
2010-06-11 01:42:00, 26.2, 238
2010-06-11 01:48:00, 22.2, 226
2010-06-11 01:54:00, 23.7, 230
2010-06-11 02:00:00, 20.6, 242
2010-06-11 02:06:00, 17.4, 239
2010-06-11 02:12:00, 12.3, 233
2010-06-11 02:18:00, 10.5, 222
2010-06-11 02:24:00, 8.2, 233
2010-06-11 02:30:00, 6.0, 265
2010-06-11 02:36:00, 4.1, 342
2010-06-11 02:42:00, 4.3, 45
2010-06-11 02:48:00, 9.2, 67
2010-06-11 02:54:00, 17.8, 73
2010-06-11 03:00:00, 21.2, 82
2010-06-11 03:06:00, 26.5, 63
2010-06-11 03:12:00, 31.0, 72
2010-06-11 03:18:00, 40.4, 50
2010-06-11 03:24:00, 36.8, 68
2010-06-11 03:30:00, 44.4, 64
2010-06-11 03:36:00, 42.0, 65
2010-06-11 03:42:00, 51.3, 63
2010-06-11 03:48:00, 59.6, 62
2010-06-11 03:54:00, 62.2, 68
2010-06-11 04:00:00, 66.3, 68
2010-06-11 04:06:00, 73.0, 67
2010-06-11 04:12:00, 78.6, 64
2010-06-11 04:18:00, 80.9, 67
2010-06-11 04:24:00, 84.9, 65
2010-06-11 04:30:00, 84.4, 64
2010-06-11 04:36:00, 80.6, 64
2010-06-11 04:42:00, 83.4, 64
2010-06-11 04:48:00, 88.5, 64
2010-06-11 04:54:00, 84.6, 64
2010-06-11 05:00:00, 88.7, 60
2010-06-11 05:06:00, 86.8, 63
2010-06-11 05:12:00, 85.4, 64
2010-06-11 05:18:00, 87.9, 65
2010-06-11 05:24:00, 90.5, 66
2010-06-11 05:30:00, 93.7, 68
2010-06-11 05:36:00, 91.7, 69
2010-06-11 05:42:00, 92.0, 68
2010-06-11 05:48:00, 93.8, 69
2010-06-11 05:54:00, 90.8, 70
2010-06-11 06:00:00, 91.5, 71
2010-06-11 06:06:00, 87.6, 70
2010-06-11 06:12:00, 83.9, 73
2010-06-11 06:18:00, 83.6, 70
2010-06-11 06:24:00, 76.4, 68
2010-06-11 06:30:00, 74.6, 70
2010-06-11 06:36:00, 74.8, 72
2010-06-11 06:42:00, 83.3, 73
2010-06-11 06:48:00, 84.6, 74
2010-06-11 06:54:00, 80.3, 73
2010-06-11 07:00:00, 77.6, 71
2010-06-11 07:06:00, 73.1, 68
2010-06-11 07:12:00, 73.1, 67
2010-06-11 07:18:00, 69.1, 66
2010-06-11 07:24:00, 70.7, 64
2010-06-11 07:30:00, 65.6, 64
2010-06-11 07:36:00, 60.2, 63
2010-06-11 07:42:00, 58.3, 63
2010-06-11 07:48:00, 57.8, 60
2010-06-11 07:54:00, 52.7, 59
2010-06-11 08:00:00, 52.1, 59
2010-06-11 08:06:00, 49.2, 60
2010-06-11 08:12:00, 48.3, 59
2010-06-11 08:18:00, 45.3, 59
2010-06-11 08:24:00, 43.9, 52
2010-06-11 08:30:00, 42.4, 50
2010-06-11 08:36:00, 33.8, 52
2010-06-11 08:42:00, 31.0, 45
2010-06-11 08:48:00, 25.9, 40
2010-06-11 08:54:00, 16.8, 42
2010-06-11 09:00:00, 15.7, 30
2010-06-11 09:06:00, 11.0, 40
2010-06-11 09:12:00, 4.7, 11
2010-06-11 09:18:00, 9.8, 317
2010-06-11 09:24:00, 11.2, 295
2010-06-11 09:30:00, 13.3, 290
2010-06-11 09:36:00, 13.9, 273
2010-06-11 09:42:00, 20.7, 268
2010-06-11 09:48:00, 21.8, 259
2010-06-11 09:54:00, 24.4, 250
2010-06-11 10:00:00, 27.5, 252
2010-06-11 10:06:00, 34.4, 247
2010-06-11 10:12:00, 38.1, 250
2010-06-11 10:18:00, 45.8, 241
2010-06-11 10:24:00, 46.0, 241
2010-06-11 10:30:00, 57.7, 242
2010-06-11 10:36:00, 65.8, 245
2010-06-11 10:42:00, 73.3, 245
2010-06-11 10:48:00, 76.4, 250
2010-06-11 10:54:00, 82.2, 249
2010-06-11 11:00:00, 81.7, 248
2010-06-11 11:06:00, 80.0, 253
2010-06-11 11:12:00, 77.6, 252
2010-06-11 11:18:00, 74.1, 252
2010-06-11 11:24:00, 71.3, 244
2010-06-11 11:30:00, 78.0, 247
2010-06-11 11:36:00, 82.1, 242
2010-06-11 11:42:00, 77.2, 235
2010-06-11 11:48:00, 71.5, 237
2010-06-11 11:54:00, 65.0, 239
2010-06-11 12:00:00, 66.0, 238
2010-06-11 12:06:00, 68.6, 242
2010-06-11 12:12:00, 71.3, 242
2010-06-11 12:18:00, 71.9, 242
2010-06-11 12:24:00, 75.0, 242
2010-06-11 12:30:00, 74.0, 238
2010-06-11 12:36:00, 74.2, 243
2010-06-11 12:42:00, 64.6, 237
2010-06-11 12:48:00, 74.9, 241
2010-06-11 12:54:00, 78.2, 240
2010-06-11 13:00:00, 71.2, 243
2010-06-11 13:06:00, 77.3, 244
2010-06-11 13:12:00, 72.7, 240
2010-06-11 13:18:00, 65.6, 240
2010-06-11 13:24:00, 69.1, 243
2010-06-11 13:30:00, 59.8, 241
2010-06-11 13:36:00, 57.4, 241
2010-06-11 13:42:00, 50.1, 242
2010-06-11 13:48:00, 49.7, 239
2010-06-11 13:54:00, 37.9, 237
2010-06-11 14:00:00, 41.9, 239
2010-06-11 14:06:00, 40.3, 236
2010-06-11 14:12:00, 34.2, 241
2010-06-11 14:18:00, 31.9, 228
2010-06-11 14:24:00, 29.9, 226
2010-06-11 14:30:00, 23.0, 220
2010-06-11 14:36:00, 15.9, 225
2010-06-11 14:42:00, 14.5, 227
2010-06-11 14:48:00, 13.4, 221
2010-06-11 14:54:00, 9.4, 210
2010-06-11 15:00:00, 7.8, 222
2010-06-11 15:06:00, 4.4, 170
2010-06-11 15:12:00, 2.5, 94
2010-06-11 15:18:00, 5.2, 90
2010-06-11 15:24:00, 11.8, 99
2010-06-11 15:30:00, 10.4, 74
2010-06-11 15:36:00, 16.8, 82
2010-06-11 15:42:00, 20.9, 81
2010-06-11 15:48:00, 21.0, 85
2010-06-11 15:54:00, 25.5, 75
2010-06-11 16:00:00, 30.9, 83
2010-06-11 16:06:00, 31.2, 77
2010-06-11 16:12:00, 37.3, 76
2010-06-11 16:18:00, 42.1, 73
2010-06-11 16:24:00, 50.9, 71
2010-06-11 16:30:00, 52.7, 69
2010-06-11 16:36:00, 57.3, 68
2010-06-11 16:42:00, 65.0, 66
2010-06-11 16:48:00, 67.3, 66
2010-06-11 16:54:00, 71.4, 65
2010-06-11 17:00:00, 74.3, 65
2010-06-11 17:06:00, 77.5, 65
2010-06-11 17:12:00, 78.8, 63
2010-06-11 17:18:00, 78.0, 63
2010-06-11 17:24:00, 80.5, 64
2010-06-11 17:30:00, 81.4, 64
2010-06-11 17:36:00, 80.6, 64
2010-06-11 17:42:00, 80.5, 62
2010-06-11 17:48:00, 78.6, 63
2010-06-11 17:54:00, 78.4, 61
2010-06-11 18:00:00, 76.1, 61
2010-06-11 18:06:00, 80.3, 64
2010-06-11 18:12:00, 80.4, 65
2010-06-11 18:18:00, 76.1, 67
2010-06-11 18:24:00, 70.7, 69
2010-06-11 18:30:00, 72.6, 69
2010-06-11 18:36:00, 73.5, 69
2010-06-11 18:42:00, 73.4, 67
2010-06-11 18:48:00, 74.4, 68
2010-06-11 18:54:00, 75.3, 67
2010-06-11 19:00:00, 74.8, 68
2010-06-11 19:06:00, 71.3, 68
2010-06-11 19:12:00, 67.2, 71
2010-06-11 19:18:00, 67.9, 71
2010-06-11 19:24:00, 64.6, 72
2010-06-11 19:30:00, 56.9, 74
2010-06-11 19:36:00, 55.3, 69
2010-06-11 19:42:00, 54.8, 67
2010-06-11 19:48:00, 51.0, 69
2010-06-11 19:54:00, 48.8, 65
2010-06-11 20:00:00, 44.9, 65
2010-06-11 20:06:00, 40.9, 63
2010-06-11 20:12:00, 37.7, 57
2010-06-11 20:18:00, 35.4, 58
2010-06-11 20:24:00, 33.5, 57
2010-06-11 20:30:00, 30.1, 49
2010-06-11 20:36:00, 26.7, 44
2010-06-11 20:42:00, 24.9, 41
2010-06-11 20:48:00, 23.6, 33
2010-06-11 20:54:00, 22.6, 46
2010-06-11 21:00:00, 20.1, 49
2010-06-11 21:06:00, 16.7, 63
2010-06-11 21:12:00, 14.7, 55
2010-06-11 21:18:00, 9.9, 359
2010-06-11 21:24:00, 6.4, 359
2010-06-11 21:30:00, 4.7, 331
2010-06-11 21:36:00, 9.7, 277
2010-06-11 21:42:00, 13.8, 263
2010-06-11 21:48:00, 21.5, 256
2010-06-11 21:54:00, 26.7, 249
2010-06-11 22:00:00, 28.7, 248
2010-06-11 22:06:00, 35.0, 237
2010-06-11 22:12:00, 46.9, 236
2010-06-11 22:18:00, 50.4, 235
2010-06-11 22:24:00, 51.9, 234
2010-06-11 22:30:00, 55.2, 236
2010-06-11 22:36:00, 59.5, 238
2010-06-11 22:42:00, 64.9, 240
2010-06-11 22:48:00, 66.6, 241
2010-06-11 22:54:00, 73.3, 251
2010-06-11 23:00:00, 78.5, 253
2010-06-11 23:06:00, 87.3, 250
2010-06-11 23:12:00, 87.0, 251
2010-06-11 23:18:00, 90.2, 248
2010-06-11 23:24:00, 93.1, 249
2010-06-11 23:30:00, 92.2, 249
2010-06-11 23:36:00, 88.9, 249
2010-06-11 23:42:00, 90.6, 248
2010-06-11 23:48:00, 88.9, 245
2010-06-11 23:54:00, 77.7, 240
2010-06-12 00:00:00, 69.6, 238
2010-06-12 00:06:00, 77.2, 237
2010-06-12 00:12:00, 73.6, 236
2010-06-12 00:18:00, 71.2, 239
2010-06-12 00:24:00, 73.6, 239
2010-06-12 00:30:00, 60.2, 240
2010-06-12 00:36:00, 76.7, 243
2010-06-12 00:42:00, 91.0, 244
2010-06-12 00:48:00, 91.2, 241
2010-06-12 00:54:00, 86.4, 246
2010-06-12 01:00:00, 87.6, 244
2010-06-12 01:06:00, 93.4, 243
2010-06-12 01:12:00, 98.5, 246
2010-06-12 01:18:00, 92.7, 239
2010-06-12 01:24:00, 92.4, 240
2010-06-12 01:30:00, 71.8, 238
2010-06-12 01:36:00, 71.9, 240
2010-06-12 01:42:00, 57.8, 236
2010-06-12 01:48:00, 43.1, 233
2010-06-12 01:54:00, 50.6, 236
2010-06-12 02:00:00, 45.1, 235
2010-06-12 02:06:00, 42.4, 237
2010-06-12 02:12:00, 40.6, 234
2010-06-12 02:18:00, 43.9, 235
2010-06-12 02:24:00, 34.3, 231
2010-06-12 02:30:00, 32.3, 234
2010-06-12 02:36:00, 32.1, 240
2010-06-12 02:42:00, 22.9, 235
2010-06-12 02:48:00, 21.6, 239
2010-06-12 02:54:00, 17.8, 231
2010-06-12 03:00:00, 15.8, 225
2010-06-12 03:06:00, 12.4, 222
2010-06-12 03:12:00, 8.2, 204
2010-06-12 03:18:00, 5.8, 192
2010-06-12 03:24:00, 4.0, 187
2010-06-12 03:30:00, 5.1, 93
2010-06-12 03:36:00, 8.9, 75
2010-06-12 03:42:00, 12.3, 56
2010-06-12 03:48:00, 18.6, 66
2010-06-12 03:54:00, 22.4, 72
2010-06-12 04:00:00, 29.2, 75
2010-06-12 04:06:00, 34.5, 69
2010-06-12 04:12:00, 40.0, 68
2010-06-12 04:18:00, 44.4, 67
2010-06-12 04:24:00, 47.2, 67
2010-06-12 04:30:00, 50.0, 70
2010-06-12 04:36:00, 57.2, 70
2010-06-12 04:42:00, 63.9, 68
2010-06-12 04:48:00, 71.9, 65
2010-06-12 04:54:00, 73.1, 64
2010-06-12 05:00:00, 76.1, 64
2010-06-12 05:06:00, 82.1, 65
2010-06-12 05:12:00, 86.1, 65
2010-06-12 05:18:00, 88.4, 63
2010-06-12 05:24:00, 89.5, 65
2010-06-12 05:30:00, 88.2, 65
2010-06-12 05:36:00, 92.1, 64
2010-06-12 05:42:00, 96.7, 65
2010-06-12 05:48:00, 98.0, 64
2010-06-12 05:54:00, 99.9, 66
2010-06-12 06:00:00, 101.0, 69
2010-06-12 06:06:00, 104.7, 70
2010-06-12 06:12:00, 104.8, 69
2010-06-12 06:18:00, 105.2, 68
2010-06-12 06:24:00, 107.1, 68
2010-06-12 06:30:00, 105.1, 67
2010-06-12 06:36:00, 100.0, 66
2010-06-12 06:42:00, 99.6, 67
2010-06-12 06:48:00, 97.2, 69
2010-06-12 06:54:00, 94.9, 68
2010-06-12 07:00:00, 93.3, 69
2010-06-12 07:06:00, 95.4, 69
2010-06-12 07:12:00, 95.1, 71
2010-06-12 07:18:00, 94.2, 70
2010-06-12 07:24:00, 92.3, 70
2010-06-12 07:30:00, 94.5, 70
2010-06-12 07:36:00, 87.9, 70
2010-06-12 07:42:00, 90.3, 70
2010-06-12 07:48:00, 90.4, 71
2010-06-12 07:54:00, 85.5, 70
2010-06-12 08:00:00, 86.7, 71
2010-06-12 08:06:00, 84.8, 71
2010-06-12 08:12:00, 79.5, 71
2010-06-12 08:18:00, 75.9, 72
2010-06-12 08:24:00, 71.3, 72
2010-06-12 08:30:00, 71.6, 72
2010-06-12 08:36:00, 68.4, 71
2010-06-12 08:42:00, 65.7, 67
2010-06-12 08:48:00, 56.7, 68
2010-06-12 08:54:00, 53.6, 65
2010-06-12 09:00:00, 46.9, 67
2010-06-12 09:06:00, 40.6, 64
2010-06-12 09:12:00, 35.7, 65
2010-06-12 09:18:00, 33.7, 59
2010-06-12 09:24:00, 25.6, 48
2010-06-12 09:30:00, 19.9, 50
2010-06-12 09:36:00, 16.3, 36
2010-06-12 09:42:00, 12.4, 33
2010-06-12 09:48:00, 9.4, 26
2010-06-12 09:54:00, 11.1, 33
2010-06-12 10:00:00, 11.4, 76
2010-06-12 10:06:00, 8.5, 324
2010-06-12 10:12:00, 8.7, 292
2010-06-12 10:18:00, 8.6, 247
2010-06-12 10:24:00, 13.2, 236
2010-06-12 10:30:00, 18.4, 248
2010-06-12 10:36:00, 27.3, 241
2010-06-12 10:42:00, 29.5, 243
2010-06-12 10:48:00, 34.1, 241
2010-06-12 10:54:00, 39.6, 237
2010-06-12 11:00:00, 47.8, 238
2010-06-12 11:06:00, 54.5, 238
2010-06-12 11:12:00, 62.0, 235
2010-06-12 11:18:00, 69.9, 239
2010-06-12 11:24:00, 71.1, 241
2010-06-12 11:30:00, 73.7, 245
2010-06-12 11:36:00, 77.6, 246
2010-06-12 11:42:00, 78.6, 247
2010-06-12 11:48:00, 84.7, 249
2010-06-12 11:54:00, 87.5, 247
2010-06-12 12:00:00, 90.5, 245
2010-06-12 12:06:00, 87.5, 242
2010-06-12 12:12:00, 87.9, 239
2010-06-12 12:18:00, 83.0, 241
2010-06-12 12:24:00, 83.9, 239
2010-06-12 12:30:00, 80.1, 239
2010-06-12 12:36:00, 81.6, 241
2010-06-12 12:42:00, 79.1, 243
2010-06-12 12:48:00, 80.5, 243
2010-06-12 12:54:00, 81.3, 242
2010-06-12 13:00:00, 75.0, 239
2010-06-12 13:06:00, 88.4, 244
2010-06-12 13:12:00, 84.8, 241
2010-06-12 13:18:00, 84.7, 243
2010-06-12 13:24:00, 85.2, 242
2010-06-12 13:30:00, 81.7, 237
2010-06-12 13:36:00, 78.1, 242
2010-06-12 13:42:00, 90.1, 246
2010-06-12 13:48:00, 86.0, 243
2010-06-12 13:54:00, 80.9, 240
2010-06-12 14:00:00, 88.4, 246
2010-06-12 14:06:00, 77.2, 237
2010-06-12 14:12:00, 72.2, 243
2010-06-12 14:18:00, 67.4, 242
2010-06-12 14:24:00, 57.2, 237
2010-06-12 14:30:00, 56.1, 244
