Date/Time, Speed (cm/sec), Dir (true)
2010-06-09 20:12:00, 24.0, 201
2010-06-09 20:18:00, 33.8, 226
2010-06-09 20:24:00, 41.3, 227
2010-06-09 20:30:00, 46.2, 229
2010-06-09 20:36:00, 46.9, 228
2010-06-09 20:42:00, 48.4, 229
2010-06-09 20:48:00, 49.0, 223
2010-06-09 20:54:00, 56.6, 232
2010-06-09 21:00:00, 58.7, 237
2010-06-09 21:06:00, 60.3, 244
2010-06-09 21:12:00, 64.2, 245
2010-06-09 21:18:00, 71.9, 244
2010-06-09 21:24:00, 79.3, 243
2010-06-09 21:30:00, 85.4, 241
2010-06-09 21:36:00, 86.3, 245
2010-06-09 21:42:00, 86.6, 248
2010-06-09 21:48:00, 95.7, 246
2010-06-09 21:54:00, 94.6, 247
2010-06-09 22:00:00, 89.8, 246
2010-06-09 22:06:00, 87.1, 239
2010-06-09 22:12:00, 81.8, 239
2010-06-09 22:18:00, 86.7, 238
2010-06-09 22:24:00, 80.4, 241
2010-06-09 22:30:00, 83.4, 241
2010-06-09 22:36:00, 75.0, 239
2010-06-09 22:42:00, 75.0, 242
2010-06-09 22:48:00, 83.8, 244
2010-06-09 22:54:00, 72.3, 245
2010-06-09 23:00:00, 103.9, 253
2010-06-09 23:06:00, 97.3, 243
2010-06-09 23:12:00, 80.4, 239
2010-06-09 23:18:00, 70.5, 235
2010-06-09 23:24:00, 68.7, 235
2010-06-09 23:30:00, 57.8, 235
2010-06-09 23:36:00, 65.2, 241
2010-06-09 23:42:00, 76.2, 241
2010-06-09 23:48:00, 79.7, 242
2010-06-09 23:54:00, 68.5, 240
2010-06-10 00:00:00, 65.7, 240
2010-06-10 00:06:00, 67.8, 242
2010-06-10 00:12:00, 67.1, 243
2010-06-10 00:18:00, 67.2, 245
2010-06-10 00:24:00, 53.1, 239
2010-06-10 00:30:00, 50.4, 238
2010-06-10 00:36:00, 47.3, 240
2010-06-10 00:42:00, 44.2, 238
2010-06-10 00:48:00, 42.3, 238
2010-06-10 00:54:00, 35.5, 240
2010-06-10 01:00:00, 37.0, 234
2010-06-10 01:06:00, 34.2, 239
2010-06-10 01:12:00, 37.5, 241
2010-06-10 01:18:00, 30.3, 241
2010-06-10 01:24:00, 31.7, 246
2010-06-10 01:30:00, 25.2, 239
2010-06-10 01:36:00, 25.7, 258
2010-06-10 01:42:00, 20.7, 268
2010-06-10 01:48:00, 16.1, 259
2010-06-10 01:54:00, 12.2, 250
2010-06-10 02:00:00, 31.9, 349
2010-06-10 02:06:00, 29.0, 352
2010-06-10 02:12:00, 9.0, 334
2010-06-10 02:18:00, 18.8, 17
2010-06-10 02:24:00, 30.6, 24
2010-06-10 02:30:00, 35.5, 32
2010-06-10 02:36:00, 19.4, 62
2010-06-10 02:42:00, 32.7, 53
2010-06-10 02:48:00, 40.1, 60
2010-06-10 02:54:00, 39.0, 77
2010-06-10 03:00:00, 38.9, 75
2010-06-10 03:06:00, 49.3, 75
2010-06-10 03:12:00, 48.9, 74
2010-06-10 03:18:00, 57.6, 70
2010-06-10 03:24:00, 62.2, 70
2010-06-10 03:30:00, 65.8, 67
2010-06-10 03:36:00, 69.8, 68
2010-06-10 03:42:00, 72.9, 66
2010-06-10 03:48:00, 68.6, 66
2010-06-10 03:54:00, 71.0, 68
2010-06-10 04:00:00, 70.2, 69
2010-06-10 04:06:00, 70.1, 68
2010-06-10 04:12:00, 77.3, 65
2010-06-10 04:18:00, 71.6, 68
2010-06-10 04:24:00, 74.4, 66
2010-06-10 04:30:00, 72.6, 64
2010-06-10 04:36:00, 79.1, 62
2010-06-10 04:42:00, 81.0, 64
2010-06-10 04:48:00, 77.3, 69
2010-06-10 04:54:00, 81.9, 68
2010-06-10 05:00:00, 79.9, 66
2010-06-10 05:06:00, 85.2, 71
2010-06-10 05:12:00, 83.2, 69
2010-06-10 05:18:00, 82.7, 66
2010-06-10 05:24:00, 80.0, 65
2010-06-10 05:30:00, 79.7, 63
2010-06-10 05:36:00, 75.8, 64
2010-06-10 05:42:00, 74.5, 63
2010-06-10 05:48:00, 74.5, 65
2010-06-10 05:54:00, 68.3, 64
2010-06-10 06:00:00, 57.6, 64
2010-06-10 06:06:00, 62.2, 66
2010-06-10 06:12:00, 61.7, 62
2010-06-10 06:18:00, 58.9, 63
2010-06-10 06:24:00, 59.6, 66
