Date/Time, Speed (cm/sec), Dir (true)
2010-07-10 00:00:00, 53.5, 235
2010-07-10 00:06:00, 44.3, 233
2010-07-10 00:12:00, 36.1, 225
2010-07-10 00:18:00, 42.9, 228
2010-07-10 00:24:00, 34.2, 222
2010-07-10 00:30:00, 44.4, 225
2010-07-10 00:36:00, 42.2, 229
2010-07-10 00:42:00, 36.4, 209
2010-07-10 00:48:00, 32.6, 217
2010-07-10 00:54:00, 35.5, 221
2010-07-10 01:00:00, 33.7, 219
2010-07-10 01:06:00, 33.5, 209
2010-07-10 01:12:00, 30.7, 208
2010-07-10 01:18:00, 29.1, 217
2010-07-10 01:24:00, 28.7, 214
2010-07-10 01:30:00, 26.2, 200
2010-07-10 01:36:00, 23.7, 206
2010-07-10 01:42:00, 22.3, 200
2010-07-10 01:48:00, 21.4, 196
2010-07-10 01:54:00, 20.4, 183
2010-07-10 02:00:00, 26.3, 170
2010-07-10 02:06:00, 23.6, 165
2010-07-10 02:12:00, 28.3, 162
2010-07-10 02:18:00, 24.0, 161
2010-07-10 02:24:00, 26.2, 158
2010-07-10 02:30:00, 22.5, 149
2010-07-10 02:36:00, 23.5, 120
2010-07-10 02:42:00, 19.9, 102
2010-07-10 02:48:00, 23.8, 106
2010-07-10 02:54:00, 24.4, 105
2010-07-10 03:00:00, 29.0, 105
2010-07-10 03:06:00, 32.4, 98
2010-07-10 03:12:00, 33.2, 88
2010-07-10 03:18:00, 40.5, 82
2010-07-10 03:24:00, 42.9, 86
2010-07-10 03:30:00, 48.0, 85
2010-07-10 03:36:00, 53.6, 86
2010-07-10 03:42:00, 58.6, 86
2010-07-10 03:48:00, 59.5, 81
2010-07-10 03:54:00, 64.9, 76
2010-07-10 04:00:00, 66.2, 76
2010-07-10 04:06:00, 66.5, 77
2010-07-10 04:12:00, 63.4, 77
2010-07-10 04:18:00, 64.6, 73
2010-07-10 04:24:00, 64.1, 74
2010-07-10 04:30:00, 62.1, 73
2010-07-10 04:36:00, 59.5, 70
2010-07-10 04:42:00, 55.8, 67
2010-07-10 04:48:00, 60.0, 65
2010-07-10 04:54:00, 58.4, 64
2010-07-10 05:00:00, 63.0, 65
2010-07-10 05:06:00, 60.3, 62
2010-07-10 05:12:00, 62.7, 59
2010-07-10 05:18:00, 59.9, 60
2010-07-10 05:24:00, 60.5, 62
2010-07-10 05:30:00, 59.7, 61
2010-07-10 05:36:00, 61.7, 61
2010-07-10 05:42:00, 60.0, 65
2010-07-10 05:48:00, 59.2, 65
2010-07-10 05:54:00, 58.4, 67
