Date/Time, Speed (cm/sec), Dir (true)
2010-06-09 20:12:00, 22.4, 252
2010-06-09 20:18:00, 44.8, 269
2010-06-09 20:24:00, 47.0, 266
2010-06-09 20:30:00, 47.0, 258
2010-06-09 20:36:00, 56.4, 262
2010-06-09 20:42:00, 55.9, 261
2010-06-09 20:48:00, 61.3, 259
2010-06-09 20:54:00, 64.6, 259
2010-06-09 21:00:00, 60.4, 254
2010-06-09 21:06:00, 60.0, 254
2010-06-09 21:12:00, 59.3, 253
2010-06-09 21:18:00, 62.6, 247
2010-06-09 21:24:00, 65.7, 247
2010-06-09 21:30:00, 69.0, 247
2010-06-09 21:36:00, 66.5, 244
2010-06-09 21:42:00, 61.2, 245
2010-06-09 21:48:00, 69.1, 246
2010-06-09 21:54:00, 66.9, 243
2010-06-09 22:00:00, 64.2, 242
2010-06-09 22:06:00, 74.6, 243
2010-06-09 22:12:00, 69.0, 241
2010-06-09 22:18:00, 61.4, 232
2010-06-09 22:24:00, 50.7, 230
2010-06-09 22:30:00, 56.5, 237
2010-06-09 22:36:00, 53.8, 230
2010-06-09 22:42:00, 59.0, 238
2010-06-09 22:48:00, 59.3, 242
2010-06-09 22:54:00, 55.8, 238
2010-06-09 23:00:00, 58.2, 225
2010-06-09 23:06:00, 52.6, 219
2010-06-09 23:12:00, 46.5, 219
2010-06-09 23:18:00, 48.3, 220
2010-06-09 23:24:00, 54.5, 224
2010-06-09 23:30:00, 47.7, 225
2010-06-09 23:36:00, 51.2, 227
2010-06-09 23:42:00, 53.8, 231
2010-06-09 23:48:00, 52.0, 234
2010-06-09 23:54:00, 46.7, 231
2010-06-10 00:00:00, 47.4, 225
2010-06-10 00:06:00, 42.2, 224
2010-06-10 00:12:00, 40.3, 224
2010-06-10 00:18:00, 39.7, 219
2010-06-10 00:24:00, 44.4, 220
2010-06-10 00:30:00, 34.6, 206
2010-06-10 00:36:00, 35.7, 217
2010-06-10 00:42:00, 33.0, 207
2010-06-10 00:48:00, 30.2, 201
2010-06-10 00:54:00, 29.8, 200
2010-06-10 01:00:00, 30.8, 203
2010-06-10 01:06:00, 30.3, 200
2010-06-10 01:12:00, 31.3, 202
2010-06-10 01:18:00, 26.3, 194
2010-06-10 01:24:00, 29.0, 191
2010-06-10 01:30:00, 28.6, 192
2010-06-10 01:36:00, 25.2, 195
2010-06-10 01:42:00, 27.4, 180
2010-06-10 01:48:00, 24.0, 161
2010-06-10 01:54:00, 23.2, 163
2010-06-10 02:00:00, 19.1, 183
2010-06-10 02:06:00, 17.9, 154
2010-06-10 02:12:00, 20.0, 146
2010-06-10 02:18:00, 20.8, 135
2010-06-10 02:24:00, 21.7, 137
2010-06-10 02:30:00, 20.3, 139
2010-06-10 02:36:00, 26.2, 123
2010-06-10 02:42:00, 26.5, 110
2010-06-10 02:48:00, 30.3, 100
2010-06-10 02:54:00, 34.0, 99
2010-06-10 03:00:00, 39.9, 87
2010-06-10 03:06:00, 40.5, 86
2010-06-10 03:12:00, 51.1, 85
2010-06-10 03:18:00, 50.9, 85
2010-06-10 03:24:00, 56.1, 84
2010-06-10 03:30:00, 52.6, 84
2010-06-10 03:36:00, 54.8, 85
2010-06-10 03:42:00, 58.7, 76
2010-06-10 03:48:00, 58.6, 75
2010-06-10 03:54:00, 58.1, 75
2010-06-10 04:00:00, 55.9, 77
2010-06-10 04:06:00, 54.3, 80
2010-06-10 04:12:00, 53.5, 76
2010-06-10 04:18:00, 59.3, 71
2010-06-10 04:24:00, 57.3, 71
2010-06-10 04:30:00, 56.3, 71
2010-06-10 04:36:00, 55.6, 70
2010-06-10 04:42:00, 51.5, 68
2010-06-10 04:48:00, 52.5, 72
2010-06-10 04:54:00, 51.5, 66
2010-06-10 05:00:00, 50.1, 64
2010-06-10 05:06:00, 47.9, 66
2010-06-10 05:12:00, 51.2, 66
2010-06-10 05:18:00, 51.1, 68
2010-06-10 05:24:00, 49.2, 69
2010-06-10 05:30:00, 47.6, 72
2010-06-10 05:36:00, 43.5, 69
2010-06-10 05:42:00, 44.2, 67
2010-06-10 05:48:00, 46.0, 65
2010-06-10 05:54:00, 41.6, 63
2010-06-10 06:00:00, 38.7, 60
2010-06-10 06:06:00, 31.8, 52
2010-06-10 06:12:00, 29.2, 46
2010-06-10 06:18:00, 32.4, 47
2010-06-10 06:24:00, 35.5, 53
2010-06-10 06:30:00, 34.2, 43
2010-06-10 06:36:00, 41.9, 38
2010-06-10 06:42:00, 45.5, 36
2010-06-10 06:48:00, 49.3, 39
2010-06-10 06:54:00, 50.3, 38
2010-06-10 07:00:00, 40.1, 42
2010-06-10 07:06:00, 40.3, 35
2010-06-10 07:12:00, 37.6, 36
2010-06-10 07:18:00, 30.6, 26
2010-06-10 07:24:00, 31.3, 33
2010-06-10 07:30:00, 30.4, 27
2010-06-10 07:36:00, 31.7, 25
2010-06-10 07:42:00, 27.9, 21
2010-06-10 07:48:00, 24.1, 12
2010-06-10 07:54:00, 20.9, 7
2010-06-10 08:00:00, 22.2, 0
2010-06-10 08:06:00, 22.5, 341
2010-06-10 08:12:00, 22.1, 318
2010-06-10 08:18:00, 21.7, 318
2010-06-10 08:24:00, 18.1, 314
2010-06-10 08:30:00, 22.5, 297
2010-06-10 08:36:00, 23.7, 295
2010-06-10 08:42:00, 23.6, 292
2010-06-10 08:48:00, 22.8, 294
2010-06-10 08:54:00, 26.2, 283
2010-06-10 09:00:00, 27.5, 276
2010-06-10 09:06:00, 30.1, 269
2010-06-10 09:12:00, 31.8, 263
2010-06-10 09:18:00, 36.5, 262
2010-06-10 09:24:00, 40.4, 258
2010-06-10 09:30:00, 43.9, 259
2010-06-10 09:36:00, 45.1, 258
2010-06-10 09:42:00, 47.9, 259
2010-06-10 09:48:00, 51.3, 256
2010-06-10 09:54:00, 49.0, 251
2010-06-10 10:00:00, 44.4, 244
2010-06-10 10:06:00, 47.4, 234
2010-06-10 10:12:00, 53.4, 242
2010-06-10 10:18:00, 55.8, 233
2010-06-10 10:24:00, 48.3, 230
2010-06-10 10:30:00, 51.8, 230
2010-06-10 10:36:00, 50.8, 233
2010-06-10 10:42:00, 57.7, 235
2010-06-10 10:48:00, 51.6, 234
2010-06-10 10:54:00, 55.6, 237
2010-06-10 11:00:00, 60.6, 237
2010-06-10 11:06:00, 56.4, 233
2010-06-10 11:12:00, 53.1, 234
2010-06-10 11:18:00, 54.7, 236
2010-06-10 11:24:00, 55.6, 241
2010-06-10 11:30:00, 60.4, 242
2010-06-10 11:36:00, 54.3, 239
2010-06-10 11:42:00, 38.9, 230
2010-06-10 11:48:00, 50.8, 240
2010-06-10 11:54:00, 44.4, 226
2010-06-10 12:00:00, 43.2, 229
2010-06-10 12:06:00, 43.6, 229
2010-06-10 12:12:00, 46.7, 222
2010-06-10 12:18:00, 47.2, 226
2010-06-10 12:24:00, 40.9, 219
2010-06-10 12:30:00, 40.4, 222
2010-06-10 12:36:00, 39.4, 222
2010-06-10 12:42:00, 42.0, 221
2010-06-10 12:48:00, 37.7, 220
2010-06-10 12:54:00, 41.7, 223
2010-06-10 13:00:00, 34.9, 220
2010-06-10 13:06:00, 29.3, 214
2010-06-10 13:12:00, 34.8, 213
2010-06-10 13:18:00, 31.1, 212
2010-06-10 13:24:00, 25.9, 208
2010-06-10 13:30:00, 22.0, 202
2010-06-10 13:36:00, 21.9, 200
2010-06-10 13:42:00, 20.9, 189
2010-06-10 13:48:00, 23.2, 169
2010-06-10 13:54:00, 24.8, 177
2010-06-10 14:00:00, 29.4, 180
2010-06-10 14:06:00, 28.8, 174
2010-06-10 14:12:00, 27.8, 169
2010-06-10 14:18:00, 24.9, 170
2010-06-10 14:24:00, 27.7, 162
2010-06-10 14:30:00, 30.5, 159
