Date/Time, Speed (cm/sec), Dir (true)
2010-07-10 00:00:00, 88.0, 240
2010-07-10 00:06:00, 81.7, 239
2010-07-10 00:12:00, 79.8, 240
2010-07-10 00:18:00, 76.3, 241
2010-07-10 00:24:00, 71.9, 245
2010-07-10 00:30:00, 70.6, 245
2010-07-10 00:36:00, 68.5, 244
2010-07-10 00:42:00, 64.4, 247
2010-07-10 00:48:00, 61.5, 252
2010-07-10 00:54:00, 62.8, 248
2010-07-10 01:00:00, 55.7, 250
2010-07-10 01:06:00, 48.7, 250
2010-07-10 01:12:00, 39.1, 248
2010-07-10 01:18:00, 43.8, 255
2010-07-10 01:24:00, 38.1, 249
2010-07-10 01:30:00, 36.2, 254
2010-07-10 01:36:00, 36.3, 255
2010-07-10 01:42:00, 29.5, 251
2010-07-10 01:48:00, 19.6, 246
2010-07-10 01:54:00, 19.2, 246
2010-07-10 02:00:00, 16.2, 257
2010-07-10 02:06:00, 8.6, 268
2010-07-10 02:12:00, 5.7, 314
2010-07-10 02:18:00, 6.6, 3
2010-07-10 02:24:00, 7.5, 34
2010-07-10 02:30:00, 14.1, 50
2010-07-10 02:36:00, 17.9, 81
2010-07-10 02:42:00, 22.4, 69
2010-07-10 02:48:00, 51.9, 37
2010-07-10 02:54:00, 54.4, 46
2010-07-10 03:00:00, 56.1, 51
2010-07-10 03:06:00, 54.9, 52
2010-07-10 03:12:00, 67.1, 48
2010-07-10 03:18:00, 68.0, 54
2010-07-10 03:24:00, 77.5, 56
2010-07-10 03:30:00, 82.0, 64
2010-07-10 03:36:00, 84.6, 65
2010-07-10 03:42:00, 87.9, 67
2010-07-10 03:48:00, 93.2, 69
2010-07-10 03:54:00, 89.0, 69
2010-07-10 04:00:00, 92.5, 69
2010-07-10 04:06:00, 93.1, 68
2010-07-10 04:12:00, 95.2, 65
2010-07-10 04:18:00, 96.1, 67
2010-07-10 04:24:00, 98.2, 68
2010-07-10 04:30:00, 101.3, 69
2010-07-10 04:36:00, 100.2, 68
2010-07-10 04:42:00, 103.4, 68
2010-07-10 04:48:00, 105.1, 67
2010-07-10 04:54:00, 103.5, 69
2010-07-10 05:00:00, 96.9, 69
2010-07-10 05:06:00, 98.7, 72
2010-07-10 05:12:00, 96.9, 72
2010-07-10 05:18:00, 105.2, 70
2010-07-10 05:24:00, 107.9, 71
2010-07-10 05:30:00, 114.3, 70
2010-07-10 05:36:00, 108.8, 72
2010-07-10 05:42:00, 104.7, 70
2010-07-10 05:48:00, 107.8, 70
2010-07-10 05:54:00, 111.7, 70
2010-07-10 06:00:00, 108.9, 71
2010-07-10 06:06:00, 111.6, 74
2010-07-10 06:12:00, 109.0, 77
2010-07-10 06:18:00, 103.4, 77
2010-07-10 06:24:00, 99.4, 76
2010-07-10 06:30:00, 100.4, 76
2010-07-10 06:36:00, 101.1, 78
2010-07-10 06:42:00, 99.8, 78
2010-07-10 06:48:00, 93.5, 78
2010-07-10 06:54:00, 89.6, 79
2010-07-10 07:00:00, 88.5, 77
2010-07-10 07:06:00, 86.5, 79
2010-07-10 07:12:00, 87.2, 79
2010-07-10 07:18:00, 84.7, 82
2010-07-10 07:24:00, 79.7, 83
2010-07-10 07:30:00, 73.1, 83
2010-07-10 07:36:00, 72.7, 83
2010-07-10 07:42:00, 70.0, 81
2010-07-10 07:48:00, 70.8, 78
2010-07-10 07:54:00, 65.0, 84
2010-07-10 08:00:00, 56.6, 86
2010-07-10 08:06:00, 48.5, 83
2010-07-10 08:12:00, 37.2, 83
2010-07-10 08:18:00, 40.5, 93
2010-07-10 08:24:00, 34.4, 101
2010-07-10 08:30:00, 22.0, 98
2010-07-10 08:36:00, 16.3, 104
2010-07-10 08:42:00, 14.1, 119
2010-07-10 08:48:00, 20.1, 175
2010-07-10 08:54:00, 24.0, 184
2010-07-10 09:00:00, 18.6, 196
2010-07-10 09:06:00, 21.7, 202
2010-07-10 09:12:00, 33.7, 207
2010-07-10 09:18:00, 28.3, 217
2010-07-10 09:24:00, 32.5, 220
2010-07-10 09:30:00, 45.9, 219
2010-07-10 09:36:00, 44.2, 232
2010-07-10 09:42:00, 53.0, 230
2010-07-10 09:48:00, 59.0, 232
2010-07-10 09:54:00, 65.1, 232
2010-07-10 10:00:00, 70.0, 235
2010-07-10 10:06:00, 72.8, 240
