Date/Time, Speed (cm/sec), Dir (true)
2010-06-09 20:12:00, 24.9, 263
2010-06-09 20:18:00, 49.8, 269
2010-06-09 20:24:00, 52.7, 269
2010-06-09 20:30:00, 53.6, 266
2010-06-09 20:36:00, 59.6, 264
2010-06-09 20:42:00, 59.1, 265
2010-06-09 20:48:00, 64.4, 265
2010-06-09 20:54:00, 58.9, 259
2010-06-09 21:00:00, 53.6, 254
2010-06-09 21:06:00, 54.0, 252
2010-06-09 21:12:00, 57.7, 251
2010-06-09 21:18:00, 59.5, 245
2010-06-09 21:24:00, 61.7, 245
2010-06-09 21:30:00, 64.7, 244
2010-06-09 21:36:00, 61.1, 243
2010-06-09 21:42:00, 58.8, 244
2010-06-09 21:48:00, 64.9, 245
2010-06-09 21:54:00, 64.1, 242
2010-06-09 22:00:00, 59.3, 241
2010-06-09 22:06:00, 71.6, 244
2010-06-09 22:12:00, 67.1, 240
2010-06-09 22:18:00, 57.5, 232
2010-06-09 22:24:00, 52.0, 230
2010-06-09 22:30:00, 54.1, 236
2010-06-09 22:36:00, 55.1, 230
2010-06-09 22:42:00, 54.7, 237
2010-06-09 22:48:00, 55.6, 242
2010-06-09 22:54:00, 53.7, 236
2010-06-09 23:00:00, 55.4, 223
2010-06-09 23:06:00, 50.5, 219
2010-06-09 23:12:00, 43.8, 217
2010-06-09 23:18:00, 47.6, 219
2010-06-09 23:24:00, 53.8, 221
2010-06-09 23:30:00, 48.7, 223
2010-06-09 23:36:00, 50.8, 226
2010-06-09 23:42:00, 54.2, 229
2010-06-09 23:48:00, 51.0, 233
2010-06-09 23:54:00, 47.2, 232
2010-06-10 00:00:00, 46.1, 225
2010-06-10 00:06:00, 39.4, 221
2010-06-10 00:12:00, 37.5, 222
2010-06-10 00:18:00, 36.3, 217
2010-06-10 00:24:00, 37.7, 219
2010-06-10 00:30:00, 36.6, 206
2010-06-10 00:36:00, 36.8, 212
2010-06-10 00:42:00, 32.5, 203
2010-06-10 00:48:00, 29.1, 197
2010-06-10 00:54:00, 28.5, 199
2010-06-10 01:00:00, 32.1, 201
2010-06-10 01:06:00, 32.1, 198
2010-06-10 01:12:00, 30.1, 196
2010-06-10 01:18:00, 26.4, 187
2010-06-10 01:24:00, 28.0, 188
2010-06-10 01:30:00, 31.2, 188
2010-06-10 01:36:00, 27.8, 190
2010-06-10 01:42:00, 28.7, 174
2010-06-10 01:48:00, 25.6, 159
2010-06-10 01:54:00, 24.3, 164
2010-06-10 02:00:00, 20.3, 176
2010-06-10 02:06:00, 22.9, 151
2010-06-10 02:12:00, 20.8, 145
